symbol,company_name,isin,owner_flag,owner_flag_final,owner_flag_final_hybrid,yaml_classification,yaml_matched_detail,judge,in_rev1,rev1_category,rev1_company_name,promoter_total_pct,natural_pct_sum,hufi_pct,dir_pct,kmp_pct,rel_pct,trust_pct,other_indian_pct,other_foreign_pct,foreign_non_govt_pct,govt_pct,ai_review_needed,owner_flag_ai,ai_confidence,ai_reasoning,promoter_names_full_list
NETWEB,,INE0NT901020,owner_confirmed_individual_and_director,OWNER,OWNER,OWNER,"OWNER=[Bajaj(Bajaj),Lodha(Lodha)]",rev1_outside,False,,,66.98,66.98,66.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,Vivek Lodha|Vikash Kumar Bajoria|Vedika Lodha|Tyrone Systems Private Limited|Sweta  Lodha|Sky-Lus Computer Private Limited|Skandh Consultancy Private Limited|Scoreme Account Aggregation Solutions Private Limited|Sanjay Lodha|Sandeep Lodha (HUF)|Sandeep Lodha|Sajjan Kumar Khaitan (HUF)|Sajjan Kumar Khaitan|Resurgent Properties Ventures Private Limited|Resurgent India Limited|Ram Kishore Gadia (HUF)|Ram Kishore Gadia|Rahul Khaitan|Rahul Khaitaan (HUF)|Raghav Lodha|Puspa Devi Khaitan|Pushpa Devi Gadia|Priya Agrawal|Pritianuja Technologies Private Limited|Priti  Lodha|Pramod Kumar Sikaria (HUF)|Pramod Kumar Sikaria|Parmeshwari Bajoria|Paraass Centre Auto Private Limited|PT Netweb Teknologi Indonesia|Om Navdurga Motors Private Limited|Nisha  Lodha|Niraj Loda|Nikunj Lodha|Netweb Pte. Limited|Netweb Global Solutions Inc|Navin Lodha|Navdurga Wheels Private Limited|Nandan Lodha|Nand Kishore Bajoria|NIS-SW Technologies Private Limited|Mukund Lodha|Mahesh Sikaria (HUF)|Mahesh Kumar Sikaria|Madhuri Lodha|Lawaily Private Limited|Krishna Car World Private Limited|Kkrishna Vaahan Private Limited|Keshav Lodha|Jyoti Prakash Gadia (HUF)|Jyoti Prakash Gadia|Bipin Kumar Bajoria|Association of Financial Advisors of India|Ashoka Bajaj Automobiles LLP|Anuja  Lodha
NEWGEN,,INE619B01017,owner_confirmed_individual_and_director,OWNER,OWNER,UNKNOWN,,rev1_outside,False,,,53.52,54.46,53.52,0.0,0.94,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,Sosaley Australasia Pty Limited|SOSALEY TECHNOLOGIES PRIVATE LIMITED|JNANAADRI TECHNOVATIONS PRIVATE LIMITED|JNANAADRI INNOVATIONS LLP|V. VIDULA|V. DIVYA|USHA VARADARAJAN|UJJWAL VARADARAJAN|TIRUMALAI SUNDARAJA IYENGAR VARADARAJAN|T.S.S. DESHIKAN|T.S. DEVANATHAN|T.S. AMRUTHAVALLI|SUDHA SAIRAJ|SONALI NIGAM|SHUBHI NIGAM|S. SRIKANTH|PRIYADARSHINI NIGAM|NADADUR SRINIVASA VARADAN SAROJA|N.S. KRISHNAMACHARY|MEENAKSHI NIGAM ISSAR|DIWAKAR NIGAM
ONESOURCE,,INE013P01021,owner_confirmed_individual_and_director,OWNER,OWNER,UNKNOWN,,rev1_outside,False,,,29.93,2.06,1.01,1.05,0.0,0.0,0.0,28.92,0.0,0.0,0.0,False,,,,TENSHI PHARMACEUTICALS PRIVATE LIMITED|PRONOMZ VENTURES LLP|KARUNA BUSINESS SOLUTIONS LLP|ARCO LAB PRIVATE LIMITED|VINEETHA MOHANAKUMAR PILLAI|SAJITHA PILLAI|RAJITHA GOPALAKRISHNAN|PADMAKUMAR KARUNAKARAN PILLAI|HEMALATHA PILLAI|ARUN KUMAR PILLAI|ADITYA ARUN KUMAR
OPTIEMUS,,INE350C01017,owner_confirmed_individual_and_director,OWNER,OWNER,UNKNOWN,,rev1_outside,False,,,72.17,28.49,28.49,0.0,0.0,0.0,0.0,43.68,0.0,0.0,0.0,False,,,,G R A Enterprises Private Limited|Renu Gupta|Rekha Gupta|Neetesh Gupta|Mukesh Kumar Gupta|Deepesh Gupta|Ashok Gupta
OSWALPUMPS,,INE0BYP01024,owner_confirmed_individual_and_director,OWNER,OWNER,UNKNOWN,,rev1_outside,False,,,75.67,12.4,12.4,0.0,0.0,0.0,0.0,63.27,0.0,0.0,0.0,False,,,,Sunvet Healthcare|Singh Engcon Private Limited|Shorya Trading Company Private Limited|Salus Pharmaceuticals|Prem Padam Sewa Nyas|Patanjali Yog Peeth Nyas|Parmanand Trust|P S Traders|P S Sales Corporation|P S Mega Store|P S Arogya Trading Co.|Organia Fastfoods Private Limited|Om Arogya Trading Co.|Goela Marketing|Goela Electric Co.|GEC Trading Co.|Ess Aar Corporate Services Private Limited|Carevision|Biosans Lifecare|Arvinutrients Healthcare Private Limited|Arvincare Pharma Private Limited|Arvincare Foundation|Arvin Care|Academy of Skills Development LLP|Vrinda Garg|Vivek Gupta HUF|Vivek Gupta|Vishal Goela|Vikas Goela|Veena Goela|Shivam Gupta|Renu Goyal|Rajev Gupta HUF|Rajev Gupta|Radhika Gupta|Prem Lata|Padam Sain Gupta HUF|Padam Sain Gupta|Narinder Nath Goela HUF|Narinder Nath Goela|NC Goel HUF|Deepika Garg|Atul Garg|Amulya Gupta|Abhinav Garg
PARKHOSPS,,INE119201023,owner_confirmed_individual_and_director,OWNER,OWNER,OWNER,OWNER=[Aditya Gupta(Rai Gupta (Havells))],rev1_outside,False,,,82.89,82.89,82.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,Usha Gupta Memorial Educational & Social Welfare Trust|Shri Amar Charitable Trust|Health Organisation for Public Equality|Healplus Labs Private Limited|Healplus Health Services Private Limited|Healcare Health Infra Private Limited|Girdhari Lal Saini Memorial Health Society|Concepts International India Private Limited|Ajisha Infra Private Limited|Usha Aggarwal|Shagun Govila|Rajni Gupta|Preeti Jain|Nidhi Gupta|Madhu Gupta|Bina Gupta|Apoorva Gupta|Ankit Gupta|Ajit Gupta HUF|Ajit Gupta|Aditya Gupta|Abhishek Aggarwal
PCJEWELLER,,INE785M01021,owner_confirmed_individual_and_director,OWNER,OWNER,UNKNOWN,,rev1_outside,False,,,41.1,35.29,35.26,0.02,0.01,0.0,0.0,5.83,0.0,0.0,0.0,False,,,,NEW TRACK GARMENTS PRIVATE LIMITED|SOUMIL GARG|SHIVANI GUPTA|SACHIN GUPTA|POOJA GARG|PADAM CHAND GUPTA (HUF)|NITIN GUPTA|MURTI GUPTA|KRISHNA DEVI|ISHITA GARG|BALRAM GARG (HUF)|BALRAM GARG
PIRAMALFIN,,INE202B01038,owner_confirmed_individual_and_director,OWNER,OWNER,UNKNOWN,,rev1_outside,False,,,46.16,0.37,0.26,0.11,0.0,0.0,0.0,45.9,0.0,0.0,0.0,False,,,,"V3 Designs LLP|Topzone Mercantile Private Limited (Formerly known as Topzone Mercantile Company LLP )|The Sri Krishna Trust (through its Trustee Mr. Ajay G Piramal and Dr. (Mrs.) Swati Piramal)|The Sri Hari Trust|The Sri Govinda Trust|The Sri Gopikrishna Trust|The Piramal Art Foundation|The Gulita Trust|The Ajay G. Piramal Foundation (through its Trustee Mr. Ajay G Piramal and Dr. (Mrs.) Swati Piramal)|Swati Piramal Trust|Semplice Corporate Solutions Private Limited (Formerly known as AASAN Corporate Solutions Pvt. Ltd)|Propiedades Realties Private Limited|Piramal Welfare Trust|Piramal Water Private Limited|Piramal Udgam Data Management Solutions|Piramal Trusteeship Services Private Limited|Piramal Retail Private Limited|Piramal Realty & Developers Private Limited|Piramal Real Estates Private Limited (formerly known as PRL Infraconstructions & Developers Private Limited)|Piramal Pharma Limited|Piramal Metals Private Limited|Piramal Investment Advisory Services Private Limited|Piramal International Consultants Private Limited|Piramal Glass Private Limited|Piramal Fund Management Limited|Piramal Foundation for Education Leadership|Piramal Foundation|Piramal Corporate Tower Private Limited (Formerly known as Piramal Consumer Products Pvt. Ltd.)|Piramal Corporate Services Private Limited|Piramal Corporate & Management Services Private Limited|Piramal Commercial Estates Private Limited|Piramal Biotech Private Limited|Piramal Agastya Offices Private Limited (formerly known as PRL Agastya Pvt. Ltd.)|Paladin Consultancy Private Limited (Formerly known as India Resurgence ARC Private Limited)|PRPL Enterprises Private Limited|PRL Realtors LLP|PRL Properties LLP|PRL Developers Private Limited|PRL Agastya Buildcon Private Limited|PEPL Developers Private Limited (formerly known as Piramal Estates Private Limited )|PEL Management Services Private Limited|PDL Realty Private Limited|PCE Developers Private Limited|Nival Developers Private Limited|Nithyam Realty Private Limited|Nandini Piramal Trust  (through its Trustee Mr. Ajay G Piramal, Dr. (Mrs.) Swati Piramal and Ms. Nandini Piramal)|Montane Ventures Private Limited|Kaivalya Education Foundation|IndiaVenture Advisors Private Limited|India Resurgence Asset Management Business Private Limited|Glider Buildcon Realtors Private Limited|E & E Enterprises Limited (Formerly known as The Swastik Safe Deposit and Investments Limited)|Anutham Realty Private Limited|Anand Piramal Trust (through its Trustee Mr. Ajay G Piramal, Dr. (Mrs.) Swati Piramal and Mr. Anand Piramal)|Ms. Nandini Piramal|Ms. Anya Piramal DeYoung|Mr. Peter DeYoung|Mr. Anand Piramal|Mr. Ajay G. Piramal (Karta of Ajay G. Piramal HUF)|Mr. Ajay G. Piramal|Master Dev Piramal DeYoung|Late Mrs. Lalita G. Piramal|Dr. (Mrs.) Swati A. Piramal"
POWERMECH,,INE211R01019,owner_confirmed_individual_and_director,OWNER,OWNER,UNKNOWN,,rev1_outside,False,,,58.42,57.73,57.73,0.0,0.0,0.0,0.0,0.68,0.0,0.0,0.0,False,,,,POWER MECH INFRA PRIVATE LIMITED|VIGNATHA SAJJA|UMA DEVI  KOYI|SUBHASHINI KANTETI|SIVARAMAKRISHNA PRASAD SAJJA|SIREESHA GOGINENI|SHRIVI NEKKANTI|SEKHAR GOGINENI|SAJJA ROHIT|SAJJA KISHORE BABU (HUF)|SAJJA KISHORE BABU|SAI MALLESWARA RAO SAJJA|NEKKANTI VIDHARTH|LAKSHMI SAJJA|KIARA SAJJA|BABU GOGINENI|AMAIRA SAJJA|AISHWARYA KURRA
PREMIERENE,,INE0BS701011,owner_confirmed_individual_and_director,OWNER,OWNER,UNKNOWN,,rev1_outside,False,,,63.94,67.94,63.94,3.96,0.04,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,"WATER TECH ENGINEERS|Sunali International|SURENDERPAL SALUJA TRUST 
rep by Surender Pal Singh Saluja|Premier Tirupati Solar Private Limited|Premier Stainless-Steel Wires Private Limited|KVR CONSTRUCTIONS|CHIRANJEEV SALUJA TRUST 
rep by Surenderpal Singh Saluja|VIVANA SALUJA|VISANNYA C SALUJA|SUSHANK VERMA|SURINDER KAUR SALUJA|SURENDERPAL SINGH SALUJA HUF|SURENDERPAL SINGH SALUJA|RAJENDER SINGH SALUJA|MOOHIT VERMA|MANJEET KAUR SALUJA|MANJEET KAUR GUJRAL|KULDIP SINGH SALUJA|KRISHANKK SINGH SALUJA|JASVEEN KAUR SALUJA|DILJIT SINGH CHHABRA|CHIRANJEEV SINGH SALUJA HUF|CHIRANJEEV SINGH SALUJA|CHARANJEET CHOWDHARY|CHARANDEEP SINGH SALUJA|BIPINDEEP SINGH SALUJA|AUMITA VERMA|ANILKUMAR VERMA|Sudhir Moola"
PRICOLLTD,,INE726V01018,owner_confirmed_individual_and_director,OWNER,OWNER,UNKNOWN,,rev1_outside,False,,,38.51,25.38,25.36,0.0,0.0,0.02,0.0,13.15,0.0,0.0,0.0,False,,,,VM INTERNATIONAL PTE LIMITED|VM INTERNATIONAL L.L.C - FZ|SHRIMAY ENTERPRISES PVT LTD|PRICOL LOGISTICS PRIVATE LIMITED|PRICOL HOLDINGS PRIVATE LIMITED|PRICOL EXPERIA PRIVATE LIMITED (FORMERLY PRICOL TRAVE PRIVATE LIMITED)|PRICOL ENGINEERING INDUSTRIES PRIVATE LIMITED|PRICOL DURAPACK PRIVATE LIMITED (FORMERLY PPL ENTERPRISES PRIVATE LIMITED)|LIBRA INDUSTRIES|HAUTE CUISINE AND ENTERTAINMENT LLP|VIREN MOHAN|VIKRAM MOHAN (HUF)|VIKRAM MOHAN|VIJAY MOHAN|VANITHA MOHAN|MANASA MOHAN|MADHURA MOHAN|LAKSHMI N MOHAN
PRSMJOHNSN,,INE010A01011,owner_confirmed_individual_and_director,OWNER,OWNER,UNKNOWN,,rev1_outside,False,,,74.87,13.56,13.56,0.0,0.0,0.0,0.0,61.31,0.0,0.0,0.0,False,,,,MATSYAGANDHA INVESTMENT PRIVATE LIMITED|HATHWAY INVESTMENTS PRIVATE LIMITED|BLOOMINGDALE INVESTMENT & FINANCE PRIVATE LIMITED|SATISH B RAHEJA|VIREN RAJAN RAHEJA|SUMAN R RAHEJA|RAJAN BEHARILAL RAHEJA|AKSHAY RAJAN RAHEJA
RAYMONDLSL,,INE02ID01020,owner_confirmed_individual_and_director,OWNER,OWNER,UNKNOWN,,rev1_outside,False,,,59.53,0.04,0.02,0.02,0.0,0.0,0.0,59.5,0.0,0.0,0.0,False,,,,Smt Sunitidevi Singhania Hospital Trust|Raymond Limited|Polar Investments Limited|J K Sports Foundation|J K Investors (Bombay) Limited|J K Investo Trade (India) Limited|J K Helene Curtis Limited|Nisa Gautam Singhania|Niharika Gautam Singhania|Nawaz Singhania|Late Vijaypat Singhania|Gautam Hari Singhania
REDTAPE,,INE0LXT01019,owner_confirmed_individual_and_director,OWNER,OWNER,UNKNOWN,,rev1_outside,False,,,71.83,72.78,36.02,0.0,0.0,0.95,0.0,0.0,0.0,0.0,0.0,False,,,,YASMIN MIRZA|RASHID AHMED MIRZA|YUSRA MIRZA|TAUSEEF AHMAD MIRZA|TASNEEF AHMAD MIRZA|SHUJA MIRZA|SHAHID AHMAD MIRZA|SARAH MIRZA|NIDA MIRZA|MUSTAFA MIRZA|IRAM MIRZA|HIBA MIRZA|HAYA MIRZA|FIRDAUS AMIN|FAUZIA MIRZA|FARZAN MIRZA|FARAZ MIRZA|AMAAN MIRZA
RELAXO,,INE131B01039,owner_confirmed_individual_and_director,OWNER,OWNER,UNKNOWN,,rev1_outside,False,,,71.27,71.28,71.27,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,USHA DUA|SHASHI MEHRA|SAKSHI DUA|RITESH DUA|RAMESH KUMAR DUA (HUF) (RAMESH KUMAR DUA - KARTA)|RAMESH KUMAR DUA|RAHUL DUA|PUSHPA JUNEJA|NITIN DUA|NIKHIL DUA|MUKAND LAL DUA (HUF) (MUKAND LAL DUA - KARTA)|MUKAND LAL DUA|LALITA DUA|GAURAV KUMAAR DUA
RRKABEL,,INE777K01022,owner_confirmed_individual_and_director,OWNER,OWNER,UNKNOWN,,rev1_outside,False,,,61.66,57.89,51.96,5.92,0.0,0.01,0.0,9.69,0.0,0.0,0.0,False,,,,World Electrical Hub Private Limited|Upper Edge Media Solutions Private Limited|TMG Global FZCO|Shree Salasar Balaji Venture LLP|SCUBES Venture LLP|Ram Ratna Research and Holdings Private Limited|Ram Ratna International LLP|Ram Ratna International|Ram Ratna Infrastructure Private Limited|RR Busduct Private Limited|R R Parkon Private Limited|Parkab Venture LLP|Paarth Clothing Private Limited|OZ HRMS Solution Private Limited|NAV Wireless Technologies Private Limited|MSH VENTURE LLP|M-Spark Venture LLP|Kirtishree Venture LLP|Kabel Buildcon Solutions Private Limited|KRIAM Venture LLP|KGR Worldwide Solutions LLP|KGR Electro-Build Private Limited|KGR 360 Solutions LLP|KABEL BUILDCON REALTY LLP|Jag-Bid Finvest Private Limited|Hemlata Home Solutions Private Limited|Gallery Retail LLP|Experiences Club LLP|Esses Shares Family Private Trust (Through Trustee Mahendrakumar Rameshwarlal Kabra)|Esses Family Private Trust (Through Trustee Sumeet Kabra)|D-Luxe Precious Metals LLP|BGAUSS Auto Private Limited|Tribhuvanprasad Rameshwarlal Kabra|Sumeet Kabra|Shreegopal Rameshwarlal Kabra|Sarita Jhawar|Saraswatidevi Satyanarayan Loya|Rajesh Kabra|Priti Saboo|Mahhesh Kabra|Mahendrakumar Kabra|Kishori Dinesh Modani|Kirtidevi Shreegopal Kabra|Kabra Shreegopal Rameshwarlal HUF|Hemant Kabra|G S Loya|Asha Muchhal|Anant  S.  Loya|Vvidhi Mahhesh Kabra|Monal Rajesh Kabra
RUBICON,,INE506V01022,owner_confirmed_individual_and_director,OWNER,OWNER,UNKNOWN,,rev1_outside,False,,,59.99,23.86,23.71,0.0,0.15,0.0,0.0,0.31,35.97,35.97,0.0,False,,,,Workamp Spaces Private Limited|Terentia Venture Partners|Slate Workspaces Private Limited|Pushpak Plastics and Engineering LLP|Otrio Ventures Private Limited|Medone Pharma Labs|Gala Precision Engineering Limited|General Atlantic Singapore Rr Pte Ltd|General Atlantic Singapore Interholdco Ltd.|General Atlantic Singapore Fund Pte. Ltd.|Sushma Gunjal|Vishanji H Gala HUF|Surabhi Parag Sancheti|Sumant Pilgaonkar|Suganchand Sancheti HUF|Suganchand Gendulal Sancheti|Sudhir Dhirendra Pilgaonkar HUF|Sudhir D Pilgaonkar|Smeet Gala|Sheela Suganchand Sancheti|Sancheti Parag Suganchand HUF|Saloni Pilgaonkar|Rumie Gala|Pratibha Sudhir Pilgaonkar|Prashant Pilgaonkar|Parag Suganchand Sancheti|Kirit Vishanji Gala|Kirit V Gala HUF|Kimaya Sumant Pilgaonkar|Ira Parag Sancheti|Ananya Parag Sancheti
SAATVIKGL,,INE13B501022,owner_confirmed_individual_and_director,OWNER,OWNER,UNKNOWN,,rev1_outside,False,,,75.99,46.48,37.7,0.0,8.78,0.0,0.0,38.29,0.0,0.0,0.0,False,,,,UV SOLAR ENERGY PROJECT ONE PRIVATE LIMITED|ULTRAVIBRANT SOLAR ENERGY PROJECT TWO PRIVATE LIMITED|SPG TRUST|SP HOLDINGS|SHREE TIRUPATI SALES|SHREE GANESH FATS PRIVATE LIMITED|SHIB CHARAN DASS INDUSTRIES PRIVATE LIMITED|SAATVIK VISION VENTURE PRIVATE LIMITED|SAATVIK SOCIAL FOUNDATION|SAATVIK PV PRIVATE LIMITED|SAATVIK ENERGY INFRA PRIVATE LIMITED|SAATVIK AGRO PROCESSORS PRIVATE LIMITED|NMG PRIME TRUST|MA FAMILY BOND TRUST|M K PROTEINS LIMITED|KAMLA ORGANICS PRIVATE LIMITED|KAMLA OLEO PRIVATE LIMITED|KAMLA HI-TECH LLP|KAMLA FINVEST PRIVATE LIMITED|KAMLA ENTERPRISES|KAMLA ASSOCIATES|GAPBRIDGE SOFTWARE SERVICES PRIVATE LIMITED|ARBIT TECHNOLOGIES PRIVATE LIMITED|SPRINT TRUST|SP HOLDCO LIMITED|S PURE PRODUCTS FZE|AXION HOLDING LIMITED|PRASHANT  MATHUR|TANMAY AGNIHOTRI|SUNITA GARG|SUNILA GARG|SANDEEP KUMAR HUF|SANDEEP KUMAR GARG|RAJESH KUMAR AGNIHOTRI|PARMOD KUMAR|NEELESH GARG HUF|NEELESH GARG|MANIK GARG HUF|MANIK GARG|MANAVIKA GARG|AYUSHI AGNIHOTRI|ATHERVH GARG|ARCHANA AGNIHOTRI
SAILIFE,,INE570L01029,owner_confirmed_individual_and_director,OWNER,OWNER,UNKNOWN,,rev1_outside,False,,,34.7,7.48,5.3,0.0,0.51,0.0,0.0,27.73,0.0,0.0,0.0,False,,,,TULIP FAMILY TRUST|SWATHI AQUA CULTURE PRIVATE LIMITED|SUNFLOWER FAMILY TRUST|SUDARSAN INTERNATIONAL|SOUTH INDIA RESEARCH INSTITUTE PRIVATE|SIRIS IMPEX|SIRIS HERBEX|SIRI PHARMA|SCKRIVETS|SAI QUEST SYN PRIVATE LIMITED|SAI INTERNATIONAL|RANMYT TRADING PRIVATE LIMITED|RANGA RAJU KANUMURI Partner of Sunflower Partners (Partnership Firm)|RANGA RAJU KANUMURI Partner of Lily Partners (Partnership Firm)|PRATHIMA AQUA CULTURE PRIVATE LIMITED|ORCHID PARTNERS|ORCHID FAMILY TRUST|MYTREYI KANUMURI Partner of Tulip Partners (Partnership Firm)|MYTREYI KANUMURI Partner of Marigold Partners (Partnership Firm)|MYTREYI AQUA CULTURE PRIVATE LIMITED|MARIGOLD FAMILY TRUST|LILY FAMILY TRUST|LAKSHMI ACQUA CULTURE PRIVATE LIMITED|JRV PROPERTIES LLP|HUTANSA|GOKARAJU AQUA FARMS|CONTINENTAL WINES P LTD|CHRYSANTHEMUM PARTNERS|CHRYSANTHEMUM FAMILY TRUST|CHEMRICH FINE CHEMICALS PRIVATE LIMITED|SUDHA KANUMURI .|KRISHNAM RAJU KANUMURI .|VENKATASIVARAMA RAJU GOKARAJU|VARUN KANUMURI|SARADA GOKARAJU|RANGA RAJU KANUMURI|PRATHIMA KANUMURI|MYTREYI KANUMURI|KUNAPARAJU PADMAVATHI|KANUMURI RANGARAJU HUF|KANUMURI BAPI RAJU HUF|KANUMURI ANIKA|KALIDINDI BANGARAYAMMA|GOKARAJU VENKATA SIVARAMA RAJU HUF|GOKARAJU SUBBA RAJU|GOKARAJU LAKSHMI TANUJA|BAPI RAJU KANUMURI|AKHIL KANUMURI
SANDUMA,,INE149K01016,owner_confirmed_individual_and_director,OWNER,OWNER,UNKNOWN,,rev1_outside,False,,,74.22,3.68,3.66,0.02,0.0,0.0,0.0,70.56,0.0,0.0,0.0,False,,,,SKAND PRIVATE LIMITED|MOHAMMED ABDUL SALEEM|LOHAGIRI INDUSTRIALS PRIVATE LIMITED|YASHODARA DEVI SHIVA RAO GHORPADE|SURYAPRABHA A GHORPADE|S Y GHORPADE|EKAMBAR AJAI GHORPADE|DHANANJAI SHIVRAO GHORPADE|BAHIRJI AJAI GHORPADE|AJAI MURAR RAO GHORPADE|ADITYA SHIVRAO GHORPADE
SARDAEN,,INE385C01021,owner_confirmed_individual_and_director,OWNER,OWNER,UNKNOWN,,rev1_outside,False,,,73.16,19.42,19.16,0.04,0.0,0.22,0.0,54.0,0.0,0.0,0.0,False,,,,"Uma Sarda - Trustee to K K Sarda Family Trust|Sarda Agriculture & Properties Pvt. Ltd.|Prachi Agriculture & Properties Pvt. Ltd.|K.K. Sarda - Trustee to Uma Sarda Family Trust|Chhattisgarh Investments Ltd. (Firm - CIL, SAPPL and PAPPL)|Chhattisgarh Investments Ltd.|Vyom Sarda|Vivaan Sarda|Vipula Sarda|Vanshika Sarda|Uma Sarda|Sonal Sarda|Shashi Rathi|Saurabh Rathi|Raghav Sarda|Pankaj Sarda|Neeraj Sarda|Manish J Sarda|Mallika Shreenarayan Baheti|Kamal Kishore Sarda|Jugal Kishore Sarda (HUF)|Ishanvi Sarda|Ghanshyam Sarda|Avyaan Sarda|Anvika Sarda|Ankita Aditya Sarda|Anant Sarda|Anagh Sarda|Akanksha Sarda|Aditya Ghanshyam Sarda|Aditi Sarda"
SHAILY,,INE151G01028,owner_confirmed_individual_and_director,OWNER,OWNER,UNKNOWN,,rev1_outside,False,,,43.4,34.05,28.95,0.0,0.0,0.0,0.0,9.34,0.0,0.0,0.0,False,,,,RAMESH H SHAH|PURNIMA MOHANLAL SHAH|KALPANA LAXMAN SANGHVI|JAYESSH MOHANLAL SHAH|VANITA L NAGDA|SHAILY MAHENDRA SANGHVI|RASHMI SANGHVI|RAJEN BHARAT SANGHVI|LAX NAGDA|LATE BHARAT BHOGILAL SANGHVI|TILOTTAMA SANGHVI|MAHENDRA BHOGILAL SANGHVI|LAXMAN SANGHVI|AMIT MAHENDRA SANGHVI
SHAKTIPUMP,,INE908D01010,owner_confirmed_individual_and_director,OWNER,OWNER,UNKNOWN,,rev1_outside,False,,,50.34,8.96,8.59,0.37,0.0,0.0,0.0,41.75,0.0,0.0,0.0,False,,,,VINTEX TOOLS & MACHINERIES PRIVATE LIMITED|SHAKTI SONS TRUST|SHAKTI IRRIGATION INDIA LIMITED|SHAKTI FUTURE TRUST|SHAKTI BROTHERS TRUST|SUNIL MANOHARLAL PATIDAR|SEEMA PATIDAR|PALLAVI PATIDAR|INDIRA PATIDAR|GEETA PATIDAR|DINESH PATIDAR|ANKIT PATIDAR|AISHWARYA SHARMA
SHAREINDIA,,INE932X01026,owner_confirmed_individual_and_director,OWNER,OWNER,OWNER,OWNER=[Jindal(Jindal)],rev1_outside,False,,,48.62,45.14,36.69,8.15,0.3,0.0,0.0,11.93,0.0,0.0,0.0,False,,,,VISION PARTNERS|SKYWEALTH SOLUTIONS|SKYVEIL TRADE SOLUTIONS LLP|SHARE INDIA COMMODITY BROKERS PRIVATE LIMITED|RS FUTURES LLP|RISING FUTURES|R S SECURITIES|PETFLAKES POYMERS INDIA PRIVATE LIMITED|N.R. MERCHANTS PRIVATE LIMITED|MODTECH INFRAVENTURES PRIVATE LIMITED|LAXMI TRADE SOLUTIONS|KALYAN CAPITALS LIMITED|IDHYAH FUTURES|GROW WELL SOLUTIONS|DMA CUBE 5 ANALYTICS PRIVATE LIMITED|ANMOL FINANCIAL SERVICES LIMITED|ANANYA INFRAVENTURES PRIVATE LIMITED|AGRO TRADE SOLUTIONS|AGGARWAL FINANCE COMPANY|AGGARWAL ENTERPRISES|YASH PAL HUF(YASH PAL GUPTA)|YASH PAL GUPTA|VINOD KUMAR GARG|VIJAY GARG|VANDANA GUPTA|TRIPTI GUPTA|SUNITA GARG|SUMAN GUPTA|SUKRITI GUPTA|SONAM GUPTA|SHEETAL AGARWAL|SAURABH GUPTA HUF(SAURABH GUPTA)|SAURABH GUPTA|SAROJ GUPTA|SACHIN GUPTA HUF(SACHIN GUPTA)|SACHIN GUPTA|ROHIN GUPTA HUF(ROHIN GUPTA)|ROHIN GUPTA|RICHA GOYAL|REKHA GUPTA|RAVI JAIN|RAJESH KUMAR HUF(RAJESH GUPTA)|RAJESH GUPTA|RAJ KUMAR GARG|RADHA RANI|RACHIT GUPTA HUF|RACHIT GUPTA|PRERNA GUPTA|PRACHI GUPTA|PAWAN KUMAR HUF (PAWAN KUMAR)|PARVEEN GUPTA HUF(PARVEEN GUPTA)|PARVEEN GUPTA|NEETU GUPTA|NEERU AGGARWAL|NEELAM JINDAL|NARINDER MITTAL|MEERA GUPTA|MEENAKSHI GUPTA|GOPAL DASS GUPTA HUF(YASH PAL GUPTA)|ASHA GOYAL|ARIKA GUPTA|AMIT GOYAL|AGAM GUPTA HUF(AGAM GUPTA)|AGAM GUPTA|ABHINAV GUPTA HUF(ABHINAV GUPTA)|ABHINAV GUPTA|AARNA GUPTA|VIJAY GIRDHARLAL VORA|NITA KAMLESH SHAH|KAMLESH VADILAL SHAH|KAMLESH V SHAH HUF
SHILPAMED,,INE790G01031,owner_confirmed_individual_and_director,OWNER,OWNER,UNKNOWN,,rev1_outside,False,,,40.13,40.16,40.13,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,VISHNUKANTH C BHUTADA .|VISHNUKANTA INANI|VISHNUKANT CHATURBHUJ BHUTADA|TRIVENI INANI|TARADEVI INNANI|SHAKUNTALABAI INNANI|SAGAR INNANI|RAVI KUMAR INNANI|RAMAKANT INNANI|OM PRAKASH INANI|NATAMAL INNANI|NAMRATA BHUTADA|MANJULATHA INNANI|MADHAV VISHNUKANT BHUTADA|KESHAV BHUTADA|KEERTI INNANI|KANTADEVI INANI|KAMALKISHORE INNANI|DHARMAVATI BHUTADA|DEEPAK KUMAR INNANI|BRIJGOPAL INNANI
