symbol,company_name,isin,series,listing_date,face_value,industry,sector,basic_industry,macro,is_fno,last_price,previous_close,year_high,year_low,ffmc,pct_change_30d,pct_change_365d,fetched_at
DIFFNKG,Diffusion Engineers Limited,INE184O01015,EQ,04-OCT-2024,10.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
DIGIDRIVE,Digidrive Distributors Limited,INE0PSC01024,EQ,10-JAN-2024,10.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
DIGISPICE,DiGiSPICE Technologies Limited,INE927C01020,EQ,27-MAY-2008,3.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
DIGITIDE,Digitide Solutions Limited,INE0U4701011,EQ,11-JUN-2025,10.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
DIGJAMLMTD,Digjam Limited,INE731U01028,EQ,18-OCT-2021,10.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
DISHTV,Dish TV India Limited,INE836F01026,EQ,18-APR-2007,1.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
DIVGIITTS,Divgi Torqtransfer Systems Limited,INE753U01022,EQ,14-MAR-2023,5.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
DIVISLAB,Divi's Laboratories Limited,INE361B01024,EQ,12-MAR-2003,2.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
DIXON,Dixon Technologies (India) Limited,INE935N01020,EQ,18-SEP-2017,2.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
DJML,DJ Mediaprint & Logistics Limited,INE0B1K01014,BE,05-DEC-2022,10.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
DLF,DLF Limited,INE271C01023,EQ,05-JUL-2007,2.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
DLINKINDIA,D-Link (India) Limited,INE250K01012,EQ,18-DEC-2009,2.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
DMART,Avenue Supermarts Limited,INE192R01011,EQ,21-MAR-2017,10.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
DMCC,DMCC SPECIALITY CHEMICALS LIMITED,INE505A01010,EQ,01-DEC-2021,10.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
DNAMEDIA,Diligent Media Corporation Limited,INE016M01021,EQ,11-DEC-2017,1.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
DODLA,Dodla Dairy Limited,INE021O01019,EQ,28-JUN-2021,10.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
DOLATALGO,Dolat Algotech Limited,INE966A01022,EQ,12-JAN-2024,1.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
DOLLAR,Dollar Industries Limited,INE325C01035,EQ,21-APR-2017,2.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
DOLPHIN,Dolphin Offshore Enterprises (India) Limited,INE920A01037,EQ,21-AUG-2023,1.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
DOMS,DOMS Industries Limited,INE321T01012,EQ,20-DEC-2023,10.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
DONEAR,Donear Industries Limited,INE668D01028,EQ,20-DEC-2006,2.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
DPABHUSHAN,D. P. Abhushan Limited,INE266Y01019,EQ,03-NOV-2020,10.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
DPSCLTD,DPSC Limited,INE360C01024,EQ,21-APR-2008,1.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
DPWIRES,D P Wires Limited,INE864X01013,EQ,17-JAN-2020,10.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
DRCSYSTEMS,DRC Systems India Limited,INE03RS01027,EQ,10-MAR-2021,1.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
DREAMFOLKS,Dreamfolks Services Limited,INE0JS101016,EQ,06-SEP-2022,2.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
DREDGECORP,Dredging Corporation of India Limited,INE506A01018,EQ,15-JAN-2004,10.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
DRREDDY,Dr. Reddy's Laboratories Limited,INE089A01031,EQ,30-MAY-2003,1.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
DSFCL,DCM Shriram Fine Chemicals Limited,INE0OFM01015,EQ,17-FEB-2026,2.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
DSSL,Dynacons Systems & Solutions Limited,INE417B01040,EQ,01-DEC-2011,10.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
DTIL,Dhunseri Tea & Industries Limited,INE341R01014,EQ,20-JAN-2015,10.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
DUCON,Ducon Infratechnologies Limited,INE741L01018,BE,09-OCT-2012,1.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
DVL,Dhunseri Ventures Limited,INE477B01010,EQ,11-JAN-2008,10.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
DWARKESH,Dwarikesh Sugar Industries Limited,INE366A01041,EQ,31-DEC-2004,1.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
DYCL,Dynamic Cables Limited,INE600Y01019,EQ,27-JUL-2022,10.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
DYNAMATECH,Dynamatic Technologies Limited,INE221B01012,EQ,14-SEP-2006,10.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
DYNPRO,Dynemic Products Limited,INE256H01015,EQ,19-JUL-2017,10.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
E2E,E2E Networks Limited,INE255Z01019,BE,12-APR-2022,10.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
EASEMYTRIP,Easy Trip Planners Limited,INE07O001026,EQ,19-MAR-2021,1.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
EASTSILK,Eastern Silk Industries Limited,INE962C01035,BE,03-JUL-1996,2.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
EBGNG,GNG Electronics Limited,INE18JU01028,EQ,30-JUL-2025,2.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
ECLERX,eClerx Services Limited,INE738I01010,EQ,31-DEC-2007,10.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
ECOSMOBLTY,Ecos (India) Mobility & Hospitality Limited,INE06HJ01020,EQ,04-SEP-2024,2.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
EDELWEISS,Edelweiss Financial Services Limited,INE532F01054,EQ,12-DEC-2007,1.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
EFCIL,EFC (I) Limited,INE886D01026,EQ,20-AUG-2025,2.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
EICHERMOT,Eicher Motors Limited,INE066A01021,EQ,07-SEP-2004,1.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
EIDPARRY,EID Parry India Limited,INE126A01031,EQ,10-MAY-1995,1.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
EIEL,Enviro Infra Engineers Limited,INE0LLY01014,EQ,29-NOV-2024,10.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
EIFFL,Euro India Fresh Foods Limited,INE546V01010,EQ,12-OCT-2021,10.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
EIHAHOTELS,EIH Associated Hotels Limited,INE276C01014,EQ,08-APR-2008,10.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
EIHOTEL,EIH Limited,INE230A01023,EQ,08-FEB-1995,2.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
EIMCOELECO,Eimco Elecon (India) Limited,INE158B01016,EQ,17-APR-1996,10.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
EKC,Everest Kanto Cylinder Limited,INE184H01027,EQ,15-DEC-2005,2.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
ELDEHSG,Eldeco Housing And Industries Limited,INE668G01021,EQ,12-APR-2022,2.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
ELECON,Elecon Engineering Company Limited,INE205B01031,EQ,29-SEP-2006,1.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
ELECTCAST,Electrosteel Castings Limited,INE086A01029,EQ,20-JUN-2003,1.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
ELECTHERM,Electrotherm (India) Limited,INE822G01016,EQ,20-AUG-2007,10.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
ELGIEQUIP,Elgi Equipments Limited,INE285A01027,EQ,22-NOV-1995,1.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
ELGIRUBCO,Elgi Rubber Company Limited,INE819L01012,EQ,10-AUG-2011,1.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
ELIN,Elin Electronics Limited,INE050401020,EQ,30-DEC-2022,5.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
ELLEN,Ellenbarrie Industrial Gases Limited,INE236E01022,EQ,01-JUL-2025,2.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
EMAMILTD,Emami Limited,INE548C01032,EQ,03-AUG-2006,1.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
EMAMIPAP,Emami Paper Mills Limited,INE830C01026,EQ,30-MAY-2019,2.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
EMAMIREAL,Emami Realty Limited,INE778K01012,EQ,28-JUL-2010,2.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
EMCURE,Emcure Pharmaceuticals Limited,INE168P01015,EQ,10-JUL-2024,10.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
EMIL,Electronics Mart India Limited,INE02YR01019,EQ,17-OCT-2022,10.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
EMKAY,Emkay Global Financial Services Limited,INE296H01011,EQ,28-APR-2006,10.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
EMMBI,Emmbi Industries Limited,INE753K01015,EQ,24-FEB-2010,10.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
EMMVEE,Emmvee Photovoltaic Power Limited,INE1C6T01020,EQ,18-NOV-2025,2.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
EMSLIMITED,EMS Limited,INE0OV601013,EQ,21-SEP-2023,10.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
EMUDHRA,eMudhra Limited,INE01QM01018,EQ,01-JUN-2022,5.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
ENDURANCE,Endurance Technologies Limited,INE913H01037,EQ,19-OCT-2016,10.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
ENERGYDEV,Energy Development Company Limited,INE306C01019,EQ,02-NOV-2007,10.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
ENGINERSIN,Engineers India Limited,INE510A01028,EQ,20-AUG-1997,5.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
ENIL,Entertainment Network (India) Limited,INE265F01028,EQ,15-FEB-2006,10.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
ENRIN,Siemens Energy India Limited,INE1NPP01017,EQ,19-JUN-2025,2.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
ENTERO,Entero Healthcare Solutions Limited,INE010601016,EQ,16-FEB-2024,10.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
EPACK,EPACK Durable Limited,INE0G5901015,EQ,30-JAN-2024,10.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
EPACKPEB,EPack Prefab Technologies Limited,INE0MLS01022,EQ,01-OCT-2025,2.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
EPIGRAL,Epigral Limited,INE071N01016,EQ,18-AUG-2021,10.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
EPL,EPL Limited,INE255A01020,EQ,11-FEB-2002,2.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
EQUIPPP,Equippp Social Impact Technologies Limited,INE217G01035,BE,19-MAY-2021,1.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
EQUITASBNK,Equitas Small Finance Bank Limited,INE063P01018,EQ,02-NOV-2020,10.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
ERIS,Eris Lifesciences Limited,INE406M01024,EQ,29-JUN-2017,1.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
ESABINDIA,Esab India Limited,INE284A01012,EQ,01-NOV-1995,10.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
ESAFSFB,ESAF Small Finance Bank Limited,INE818W01011,EQ,10-NOV-2023,10.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
ESCORTS,Escorts Kubota Limited,INE042A01014,EQ,01-MAR-1995,10.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
ESSARSHPNG,Essar Shipping Limited,INE122M01019,EQ,15-NOV-2011,10.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
ESSENTIA,Integra Essentia Limited,INE418N01035,EQ,20-AUG-2013,1.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
ESTER,Ester Industries Limited,INE778B01029,EQ,20-JUN-2011,5.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
ETERNAL,ETERNAL LIMITED,INE758T01015,EQ,23-JUL-2021,1.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
ETHOSLTD,Ethos Limited,INE04TZ01018,EQ,30-MAY-2022,10.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
EUREKAFORB,Eureka Forbes Limited,INE0KCE01017,EQ,11-SEP-2024,10.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
EUROBOND,Euro Panel Products Limited,INE505V01016,EQ,01-AUG-2025,10.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
EUROPRATIK,Euro Pratik Sales Limited,INE198501012,EQ,23-SEP-2025,1.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
EUROTEXIND,Eurotex Industries and Exports Limited,INE022C01012,EQ,31-JAN-1996,10.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
EVEREADY,Eveready Industries India Limited,INE128A01029,EQ,27-APR-2005,5.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
EVERESTIND,Everest Industries Limited,INE295A01018,EQ,29-MAR-1995,10.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
EXCELINDUS,Excel Industries Limited,INE369A01029,EQ,16-JUN-2004,5.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
EXCELSOFT,Excelsoft Technologies Limited,INE606N01019,EQ,26-NOV-2025,10.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
EXICOM,Exicom Tele-Systems Limited,INE777F01014,EQ,05-MAR-2024,10.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
EXIDEIND,Exide Industries Limited,INE302A01020,EQ,17-JUN-2003,1.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
EXPLEOSOL,Expleo Solutions Limited,INE201K01015,EQ,26-OCT-2009,10.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
EXXARO,Exxaro Tiles Limited,INE0GFE01026,EQ,16-AUG-2021,1.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
FABTECH,Fabtech Technologies Limited,INE0HF201011,EQ,07-OCT-2025,10.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
FACT,Fertilizers and Chemicals Travancore Limited,INE188A01015,EQ,12-APR-1995,10.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
FAIRCHEMOR,Fairchem Organics Limited,INE0DNW01011,EQ,24-DEC-2020,10.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
FAZE3Q,Faze Three Limited,INE963C01033,BE,18-NOV-2022,10.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
FCL,Fineotex Chemical Limited,INE045J01034,EQ,15-JAN-2015,1.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
FCSSOFT,FCS Software Solutions Limited,INE512B01022,BE,21-SEP-2005,1.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
FDC,FDC Limited,INE258B01022,EQ,07-AUG-1997,1.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
FEDERALBNK,The Federal Bank  Limited,INE171A01029,EQ,08-FEB-1995,2.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
FEDFINA,Fedbank Financial Services Limited,INE007N01010,EQ,30-NOV-2023,10.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
FEL,Future Enterprises Limited,INE623B01027,BZ,05-NOV-2001,2.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
FELDVR,Future Enterprises Limited,IN9623B01058,BZ,13-FEB-2009,2.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
FIBERWEB,Fiberweb (India) Limited,INE296C01020,BE,16-FEB-2022,10.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
FIEMIND,Fiem Industries Limited,INE737H01014,EQ,19-OCT-2006,10.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
FILATEX,Filatex India Limited,INE816B01035,EQ,29-AUG-2011,1.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
FILATFASH,Filatex Fashions Limited,INE185E01021,BE,06-MAY-2024,1.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
FINCABLES,Finolex Cables Limited,INE235A01022,EQ,15-FEB-1995,2.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
FINEORG,Fine Organic Industries Limited,INE686Y01026,EQ,02-JUL-2018,5.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
FINKURVE,Finkurve Financial Services Limited,INE734I01027,EQ,01-OCT-2025,1.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
FINOPB,Fino Payments Bank Limited,INE02NC01014,EQ,12-NOV-2021,10.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
FINPIPE,Finolex Industries Limited,INE183A01024,EQ,08-FEB-1995,2.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
FIRSTCRY,Brainbees Solutions Limited,INE02RE01045,EQ,13-AUG-2024,2.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
FISCHER,Fischer Medical Ventures Limited,INE771F01041,EQ,10-JUL-2025,1.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
FIVESTAR,Five-Star Business Finance Limited,INE128S01021,EQ,21-NOV-2022,1.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
FLAIR,Flair Writing Industries Limited,INE00Y201027,EQ,01-DEC-2023,5.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
FLEXITUFF,Flexituff Ventures International Limited,INE060J01017,EQ,19-OCT-2011,10.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
FLFL,Future Lifestyle Fashions Limited,INE452O01016,BZ,01-OCT-2013,2.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
FLUOROCHEM,Gujarat Fluorochemicals Limited,INE09N301011,EQ,16-OCT-2019,1.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
FMGOETZE,Federal-Mogul Goetze (India) Limited.,INE529A01010,EQ,08-FEB-1995,10.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
FMNL,Future Market Networks Limited,INE360L01017,EQ,31-DEC-2010,10.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
FOCUS,Focus Lighting and Fixtures Limited,INE593W01028,EQ,24-NOV-2021,2.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
FOODSIN,Foods & Inns Limited,INE976E01023,EQ,16-NOV-2021,1.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
FORCEMOT,FORCE MOTORS LTD,INE451A01017,EQ,14-FEB-2024,10.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
FORTIS,Fortis Healthcare Limited,INE061F01013,EQ,09-MAY-2007,10.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
FOSECOIND,Foseco India Limited,INE519A01011,EQ,05-MAY-2003,10.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
FRACTAL,Fractal Analytics Limited,INE212S01015,EQ,16-FEB-2026,1.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
FSL,Firstsource Solutions Limited,INE684F01012,EQ,22-FEB-2007,10.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
FUSION,Fusion Finance Limited,INE139R01012,EQ,15-NOV-2022,10.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
GABRIEL,Gabriel India Limited,INE524A01029,EQ,20-APR-2005,1.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
GAEL,Gujarat Ambuja Exports Limited,INE036B01030,EQ,11-OCT-2000,1.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
GAIL,GAIL (India) Limited,INE129A01019,EQ,02-APR-1997,10.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
GALAPREC,Gala Precision Engineering Limited,INE0RE001014,EQ,09-SEP-2024,10.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
GALAXYSURF,Galaxy Surfactants Limited,INE600K01018,EQ,08-FEB-2018,10.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
GALLANTT,Gallantt Ispat Limited,INE297H01019,EQ,04-APR-2006,10.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
GANDHAR,Gandhar Oil Refinery (India) Limited,INE717W01049,EQ,30-NOV-2023,2.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
GANDHITUBE,Gandhi Special Tubes Limited,INE524B01027,EQ,31-JAN-2007,5.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
GANECOS,Ganesha Ecosphere Limited,INE845D01014,EQ,09-MAR-2015,10.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
GANESHBE,Ganesh Benzoplast Limited,INE388A01029,EQ,16-SEP-2021,1.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
GANESHCP,Ganesh Consumer Products Limited,INE652V01016,EQ,29-SEP-2025,10.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
GANESHHOU,GANESH HOUSING LIMITED,INE460C01014,EQ,02-MAR-2007,10.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
GANGAFORGE,Ganga Forging Limited,INE691Z01023,EQ,06-JUL-2021,1.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
GANGESSECU,Ganges Securities Limited,INE335W01016,EQ,28-JUL-2017,10.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
GARFIBRES,Garware Technical Fibres Limited,INE276A01018,EQ,03-APR-2007,10.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
GARUDA,Garuda Construction and Engineering Limited,INE0JVO01026,EQ,15-OCT-2024,5.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
GATECH,GACM Technologies Limited,INE224E01028,EQ,25-JUL-2016,1.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
GATECHDVR,GACM Technologies Limited,INE224E01036,EQ,10-OCT-2017,1.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
GATEWAY,Gateway Distriparks Limited,INE079J01017,EQ,22-MAR-2022,10.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
GAUDIUMIVF,Gaudium IVF and Women Health Limited,INE0P8B01020,EQ,27-FEB-2026,5.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
GAYAHWS,Gayatri Highways Limited,INE287Z01012,EQ,28-JUN-2018,2.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
GAYAPROJ,Gayatri Projects Limited,INE336H01023,BE,22-AUG-2011,2.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
GCSL,Gretex Corporate Services Limited,INE199P01028,EQ,04-SEP-2025,10.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
GEECEE,GeeCee Ventures Limited,INE916G01016,EQ,04-OCT-2006,10.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
GEEKAYWIRE,Geekay Wires Limited,INE669X01032,EQ,06-MAR-2020,1.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
GEMAROMA,Gem Aromatics Limited,INE06XZ01023,BE,26-AUG-2025,2.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
GENCON,Generic Engineering Construction and Projects Limited,INE854S01022,EQ,16-FEB-2021,5.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
GENESYS,Genesys International Corporation Limited,INE727B01026,EQ,23-JAN-2003,5.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
GENUSPAPER,Genus Paper & Boards Limited,INE949P01018,EQ,16-FEB-2015,1.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
GENUSPOWER,Genus Power Infrastructures Limited,INE955D01029,EQ,08-JUL-2005,1.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
GEOJITFSL,Geojit Financial Services Limited,INE007B01023,EQ,01-JUL-2005,1.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
GESHIP,The Great Eastern Shipping Company Limited,INE017A01032,EQ,27-NOV-2006,10.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
GFLLIMITED,GFL Limited,INE538A01037,EQ,25-MAY-1995,1.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
GHCL,GHCL Limited,INE539A01019,EQ,31-JUL-2003,10.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
GHCLTEXTIL,GHCL Textiles Limited,INE0PA801013,EQ,12-JUN-2023,2.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
GICHSGFIN,GIC Housing Finance Limited,INE289B01019,EQ,08-MAY-1996,10.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
GICL,Globe International Carriers Limited,INE947T01022,EQ,18-FEB-2026,5.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
GICRE,General Insurance Corporation of India,INE481Y01014,EQ,25-OCT-2017,5.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
GILLANDERS,Gillanders Arbuthnot & Company Limited,INE047B01011,EQ,14-DEC-2009,10.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
GILLETTE,Gillette India Limited,INE322A01010,EQ,30-JUL-2003,10.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
GINNIFILA,Ginni Filaments Limited,INE424C01010,EQ,10-MAY-1995,10.0,,,,,,,,,,,,,2026-04-17T07:40:53.841423+00:00
