index_name,symbol,priority,fetched_at
NIFTY COREHOUSING,GODREJPROP,,2026-04-14T01:22:41.013948+00:00
NIFTY COREHOUSING,PGEL,,2026-04-14T01:22:41.013948+00:00
NIFTY COREHOUSING,KEI,,2026-04-14T01:22:41.013948+00:00
NIFTY COREHOUSING,BLUESTARCO,,2026-04-14T01:22:41.013948+00:00
NIFTY COREHOUSING,HAVELLS,,2026-04-14T01:22:41.013948+00:00
NIFTY COREHOUSING,OBEROIRLTY,,2026-04-14T01:22:41.013948+00:00
NIFTY COREHOUSING,AMBUJACEM,,2026-04-14T01:22:41.013948+00:00
NIFTY COREHOUSING,PNBHOUSING,,2026-04-14T01:22:41.013948+00:00
NIFTY COREHOUSING,JKCEMENT,,2026-04-14T01:22:41.013948+00:00
NIFTY COREHOUSING,LICHSGFIN,,2026-04-14T01:22:41.013948+00:00
NIFTY COREHOUSING,BAJAJHFL,,2026-04-14T01:22:41.013948+00:00
NIFTY COREHOUSING,PHOENIXLTD,,2026-04-14T01:22:41.013948+00:00
NIFTY COREHOUSING,SHREECEM,,2026-04-14T01:22:41.013948+00:00
NIFTY COREHOUSING,DALBHARAT,,2026-04-14T01:22:41.013948+00:00
NIFTY COREHOUSING,CROMPTON,,2026-04-14T01:22:41.013948+00:00
NIFTY COREHOUSING,ACC,,2026-04-14T01:22:41.013948+00:00
NIFTY COREHOUSING,BRIGADE,,2026-04-14T01:22:41.013948+00:00
NIFTY COREHOUSING,KAJARIACER,,2026-04-14T01:22:41.013948+00:00
NIFTY COREHOUSING,BERGEPAINT,,2026-04-14T01:22:41.013948+00:00
NIFTY COREHOUSING,RAMCOCEM,,2026-04-14T01:22:41.013948+00:00
NIFTY HOUSING,ICICIBANK,,2026-04-14T01:22:41.013948+00:00
NIFTY HOUSING,HDFCBANK,,2026-04-14T01:22:41.013948+00:00
NIFTY HOUSING,LT,,2026-04-14T01:22:41.013948+00:00
NIFTY HOUSING,SBIN,,2026-04-14T01:22:41.013948+00:00
NIFTY HOUSING,ADANIPOWER,,2026-04-14T01:22:41.013948+00:00
NIFTY HOUSING,AXISBANK,,2026-04-14T01:22:41.013948+00:00
NIFTY HOUSING,KOTAKBANK,,2026-04-14T01:22:41.013948+00:00
NIFTY HOUSING,TATAPOWER,,2026-04-14T01:22:41.013948+00:00
NIFTY HOUSING,ADANIGREEN,,2026-04-14T01:22:41.013948+00:00
NIFTY HOUSING,DIXON,,2026-04-14T01:22:41.013948+00:00
NIFTY HOUSING,NTPC,,2026-04-14T01:22:41.013948+00:00
NIFTY HOUSING,TATASTEEL,,2026-04-14T01:22:41.013948+00:00
NIFTY HOUSING,SAIL,,2026-04-14T01:22:41.013948+00:00
NIFTY HOUSING,ADANIENSOL,,2026-04-14T01:22:41.013948+00:00
NIFTY HOUSING,JSWENERGY,,2026-04-14T01:22:41.013948+00:00
NIFTY HOUSING,ASIANPAINT,,2026-04-14T01:22:41.013948+00:00
NIFTY HOUSING,VOLTAS,,2026-04-14T01:22:41.013948+00:00
NIFTY HOUSING,POLYCAB,,2026-04-14T01:22:41.013948+00:00
NIFTY HOUSING,UNIONBANK,,2026-04-14T01:22:41.013948+00:00
NIFTY HOUSING,GRASIM,,2026-04-14T01:22:41.013948+00:00
NIFTY HOUSING,BANKBARODA,,2026-04-14T01:22:41.013948+00:00
NIFTY HOUSING,CANBK,,2026-04-14T01:22:41.013948+00:00
NIFTY HOUSING,ULTRACEMCO,,2026-04-14T01:22:41.013948+00:00
NIFTY HOUSING,DLF,,2026-04-14T01:22:41.013948+00:00
NIFTY HOUSING,LODHA,,2026-04-14T01:22:41.013948+00:00
NIFTY HOUSING,FEDERALBNK,,2026-04-14T01:22:41.013948+00:00
NIFTY HOUSING,PNB,,2026-04-14T01:22:41.013948+00:00
NIFTY HOUSING,PRESTIGE,,2026-04-14T01:22:41.013948+00:00
NIFTY HOUSING,GODREJPROP,,2026-04-14T01:22:41.013948+00:00
NIFTY HOUSING,KEI,,2026-04-14T01:22:41.013948+00:00
NIFTY HOUSING,INDIANB,,2026-04-14T01:22:41.013948+00:00
NIFTY HOUSING,BLUESTARCO,,2026-04-14T01:22:41.013948+00:00
NIFTY HOUSING,JINDALSTEL,,2026-04-14T01:22:41.013948+00:00
NIFTY HOUSING,RVNL,,2026-04-14T01:22:41.013948+00:00
NIFTY HOUSING,YESBANK,,2026-04-14T01:22:41.013948+00:00
NIFTY HOUSING,INDUSINDBK,,2026-04-14T01:22:41.013948+00:00
NIFTY HOUSING,IDFCFIRSTB,,2026-04-14T01:22:41.013948+00:00
NIFTY HOUSING,JSWSTEEL,,2026-04-14T01:22:41.013948+00:00
NIFTY HOUSING,HAVELLS,,2026-04-14T01:22:41.013948+00:00
NIFTY HOUSING,NHPC,,2026-04-14T01:22:41.013948+00:00
NIFTY HOUSING,PETRONET,,2026-04-14T01:22:41.013948+00:00
NIFTY HOUSING,OBEROIRLTY,,2026-04-14T01:22:41.013948+00:00
NIFTY HOUSING,TORNTPOWER,,2026-04-14T01:22:41.013948+00:00
NIFTY HOUSING,AMBUJACEM,,2026-04-14T01:22:41.013948+00:00
NIFTY HOUSING,JSL,,2026-04-14T01:22:41.013948+00:00
NIFTY HOUSING,JKCEMENT,,2026-04-14T01:22:41.013948+00:00
NIFTY HOUSING,LICHSGFIN,,2026-04-14T01:22:41.013948+00:00
NIFTY HOUSING,PHOENIXLTD,,2026-04-14T01:22:41.013948+00:00
NIFTY HOUSING,SHREECEM,,2026-04-14T01:22:41.013948+00:00
NIFTY HOUSING,CROMPTON,,2026-04-14T01:22:41.013948+00:00
NIFTY IPO,ATHERENERG,,2026-04-14T01:22:41.013948+00:00
NIFTY IPO,GROWW,,2026-04-14T01:22:41.013948+00:00
NIFTY IPO,ICICIAMC,,2026-04-14T01:22:41.013948+00:00
NIFTY IPO,LGEINDIA,,2026-04-14T01:22:41.013948+00:00
NIFTY IPO,LENSKART,,2026-04-14T01:22:41.013948+00:00
NIFTY IPO,EMMVEE,,2026-04-14T01:22:41.013948+00:00
NIFTY IPO,VIKRAMSOLR,,2026-04-14T01:22:41.013948+00:00
NIFTY IPO,BELRISE,,2026-04-14T01:22:41.013948+00:00
NIFTY IPO,URBANCO,,2026-04-14T01:22:41.013948+00:00
NIFTY IPO,VIDYAWIRES,,2026-04-14T01:22:41.013948+00:00
NIFTY IPO,MEESHO,,2026-04-14T01:22:41.013948+00:00
NIFTY IPO,CPPLUS,,2026-04-14T01:22:41.013948+00:00
NIFTY IPO,AEQUS,,2026-04-14T01:22:41.013948+00:00
NIFTY IPO,PINELABS,,2026-04-14T01:22:41.013948+00:00
NIFTY IPO,FRACTAL,,2026-04-14T01:22:41.013948+00:00
NIFTY IPO,ARSSBL,,2026-04-14T01:22:41.013948+00:00
NIFTY IPO,CMPDI,,2026-04-14T01:22:41.013948+00:00
NIFTY IPO,GAUDIUMIVF,,2026-04-14T01:22:41.013948+00:00
NIFTY IPO,CLEANMAX,,2026-04-14T01:22:41.013948+00:00
NIFTY IPO,OSWALPUMPS,,2026-04-14T01:22:41.013948+00:00
NIFTY IPO,TATACAP,,2026-04-14T01:22:41.013948+00:00
NIFTY IPO,EBGNG,,2026-04-14T01:22:41.013948+00:00
NIFTY IPO,KSHINTL,,2026-04-14T01:22:41.013948+00:00
NIFTY IPO,SHADOWFAX,,2026-04-14T01:22:41.013948+00:00
NIFTY IPO,PWL,,2026-04-14T01:22:41.013948+00:00
NIFTY IPO,JAINREC,,2026-04-14T01:22:41.013948+00:00
NIFTY IPO,AMIRCHAND,,2026-04-14T01:22:41.013948+00:00
NIFTY IPO,SEDEMAC,,2026-04-14T01:22:41.013948+00:00
NIFTY IPO,HDBFS,,2026-04-14T01:22:41.013948+00:00
NIFTY IPO,BHARATCOAL,,2026-04-14T01:22:41.013948+00:00
NIFTY IPO,RSL,,2026-04-14T01:22:41.013948+00:00
NIFTY IPO,SAATVIKGL,,2026-04-14T01:22:41.013948+00:00
NIFTY IPO,OMNI,,2026-04-14T01:22:41.013948+00:00
NIFTY IPO,ATLANTAELE,,2026-04-14T01:22:41.013948+00:00
NIFTY IPO,SAIPARENT,,2026-04-14T01:22:41.013948+00:00
NIFTY IPO,GSPCROP,,2026-04-14T01:22:41.013948+00:00
NIFTY IPO,VIKRAN,,2026-04-14T01:22:41.013948+00:00
NIFTY IPO,SHREEJISPG,,2026-04-14T01:22:41.013948+00:00
NIFTY IPO,SAMBHV,,2026-04-14T01:22:41.013948+00:00
NIFTY IPO,ANTHEM,,2026-04-14T01:22:41.013948+00:00
NIFTY IPO,CRAMC,,2026-04-14T01:22:41.013948+00:00
NIFTY IPO,TENNIND,,2026-04-14T01:22:41.013948+00:00
NIFTY IPO,LOTUSDEV,,2026-04-14T01:22:41.013948+00:00
NIFTY IPO,PACEDIGITK,,2026-04-14T01:22:41.013948+00:00
NIFTY IPO,RUBICON,,2026-04-14T01:22:41.013948+00:00
NIFTY IPO,PARKHOSPS,,2026-04-14T01:22:41.013948+00:00
NIFTY IPO,UTLSOLAR,,2026-04-14T01:22:41.013948+00:00
NIFTY IPO,AHCL,,2026-04-14T01:22:41.013948+00:00
NIFTY IPO,JSWCEMENT,,2026-04-14T01:22:41.013948+00:00
NIFTY IPO,INNOVISION,,2026-04-14T01:22:41.013948+00:00
NIFTY IPO,GKENERGY,,2026-04-14T01:22:41.013948+00:00
NIFTY IPO,BLUESTONE,,2026-04-14T01:22:41.013948+00:00
NIFTY IPO,GLOTTIS,,2026-04-14T01:22:41.013948+00:00
NIFTY IPO,SHRINGARMS,,2026-04-14T01:22:41.013948+00:00
NIFTY IPO,AEGISVOPAK,,2026-04-14T01:22:41.013948+00:00
NIFTY IPO,ELLEN,,2026-04-14T01:22:41.013948+00:00
NIFTY IPO,CANHLIFE,,2026-04-14T01:22:41.013948+00:00
NIFTY IPO,POWERICA,,2026-04-14T01:22:41.013948+00:00
NIFTY IPO,SOLARWORLD,,2026-04-14T01:22:41.013948+00:00
NIFTY IPO,LAXMIINDIA,,2026-04-14T01:22:41.013948+00:00
NIFTY IPO,TRUALT,,2026-04-14T01:22:41.013948+00:00
NIFTY IPO,AYE,,2026-04-14T01:22:41.013948+00:00
NIFTY IPO,PNGSREVA,,2026-04-14T01:22:41.013948+00:00
NIFTY IPO,EPACKPEB,,2026-04-14T01:22:41.013948+00:00
NIFTY IPO,ORKLAINDIA,,2026-04-14T01:22:41.013948+00:00
NIFTY IPO,THELEELA,,2026-04-14T01:22:41.013948+00:00
NIFTY IPO,EUROPRATIK,,2026-04-14T01:22:41.013948+00:00
NIFTY IPO,MBEL,,2026-04-14T01:22:41.013948+00:00
NIFTY IPO,SCODATUBES,,2026-04-14T01:22:41.013948+00:00
NIFTY IPO,PROSTARM,,2026-04-14T01:22:41.013948+00:00
NIFTY IPO,JARO,,2026-04-14T01:22:41.013948+00:00
NIFTY IPO,NEPHROPLUS,,2026-04-14T01:22:41.013948+00:00
NIFTY IPO,ADVANCE,,2026-04-14T01:22:41.013948+00:00
NIFTY IPO,TRAVELFOOD,,2026-04-14T01:22:41.013948+00:00
NIFTY IPO,SUDEEPPHRM,,2026-04-14T01:22:41.013948+00:00
NIFTY IPO,WEWORK,,2026-04-14T01:22:41.013948+00:00
NIFTY IPO,EXCELSOFT,,2026-04-14T01:22:41.013948+00:00
NIFTY IPO,CORONA,,2026-04-14T01:22:41.013948+00:00
NIFTY IPO,ARIS,,2026-04-14T01:22:41.013948+00:00
NIFTY IPO,MEIL,,2026-04-14T01:22:41.013948+00:00
NIFTY IPO,REGAAL,,2026-04-14T01:22:41.013948+00:00
NIFTY IPO,SHANTIGOLD,,2026-04-14T01:22:41.013948+00:00
NIFTY IPO,CRIZAC,,2026-04-14T01:22:41.013948+00:00
NIFTY IPO,SMARTWORKS,,2026-04-14T01:22:41.013948+00:00
NIFTY IPO,MIDWESTLTD,,2026-04-14T01:22:41.013948+00:00
NIFTY IPO,CAPILLARY,,2026-04-14T01:22:41.013948+00:00
NIFTY IPO,IVALUE,,2026-04-14T01:22:41.013948+00:00
NIFTY IPO,STYL,,2026-04-14T01:22:41.013948+00:00
NIFTY IPO,PATELRMART,,2026-04-14T01:22:41.013948+00:00
NIFTY IPO,GANESHCP,,2026-04-14T01:22:41.013948+00:00
NIFTY IPO,AMAGI,,2026-04-14T01:22:41.013948+00:00
NIFTY IPO,HILINFRA,,2026-04-14T01:22:41.013948+00:00
NIFTY IPO,FABTECH,,2026-04-14T01:22:41.013948+00:00
NIFTY IPO,ALLTIME,,2026-04-14T01:22:41.013948+00:00
NIFTY IPO,WAKEFIT,,2026-04-14T01:22:41.013948+00:00
NIFTY IPO,GLOBECIVIL,,2026-04-14T01:22:41.013948+00:00
NIFTY IPO,IGCL,,2026-04-14T01:22:41.013948+00:00
NIFTY IPO,GEMAROMA,,2026-04-14T01:22:41.013948+00:00
NIFTY IPO,BRIGHOTEL,,2026-04-14T01:22:41.013948+00:00
NIFTY IPO,KALPATARU,,2026-04-14T01:22:41.013948+00:00
NIFTY IPO,BMWVENTLTD,,2026-04-14T01:22:41.013948+00:00
NIFTY IPO,GKSL,,2026-04-14T01:22:41.013948+00:00
NIFTY IPO,STUDDS,,2026-04-14T01:22:41.013948+00:00
NIFTY IPO,VMSTMT,,2026-04-14T01:22:41.013948+00:00
NIFTY IPO,INDIQUBE,,2026-04-14T01:22:41.013948+00:00
NIFTY MS IND CONS,DIXON,,2026-04-14T01:22:41.013948+00:00
NIFTY MS IND CONS,IDEA,,2026-04-14T01:22:41.013948+00:00
NIFTY MS IND CONS,HEROMOTOCO,,2026-04-14T01:22:41.013948+00:00
NIFTY MS IND CONS,VOLTAS,,2026-04-14T01:22:41.013948+00:00
NIFTY MS IND CONS,SWIGGY,,2026-04-14T01:22:41.013948+00:00
NIFTY MS IND CONS,PRESTIGE,,2026-04-14T01:22:41.013948+00:00
NIFTY MS IND CONS,MARICO,,2026-04-14T01:22:41.013948+00:00
NIFTY MS IND CONS,GODREJPROP,,2026-04-14T01:22:41.013948+00:00
NIFTY MS IND CONS,BLUESTARCO,,2026-04-14T01:22:41.013948+00:00
NIFTY MS IND CONS,MANKIND,,2026-04-14T01:22:41.013948+00:00
NIFTY MS IND CONS,KALYANKJIL,,2026-04-14T01:22:41.013948+00:00
NIFTY MS IND CONS,VMM,,2026-04-14T01:22:41.013948+00:00
NIFTY MS IND CONS,HAVELLS,,2026-04-14T01:22:41.013948+00:00
NIFTY MS IND CONS,NAUKRI,,2026-04-14T01:22:41.013948+00:00
NIFTY MS IND CONS,OBEROIRLTY,,2026-04-14T01:22:41.013948+00:00
NIFTY MS IND CONS,TORNTPOWER,,2026-04-14T01:22:41.013948+00:00
NIFTY MS IND CONS,ALKEM,,2026-04-14T01:22:41.013948+00:00
NIFTY MS IND CONS,JUBLFOOD,,2026-04-14T01:22:41.013948+00:00
NIFTY MS IND CONS,PAGEIND,,2026-04-14T01:22:41.013948+00:00
NIFTY MS IND CONS,RADICO,,2026-04-14T01:22:41.013948+00:00
NIFTY MS IND CONS,FORTIS,,2026-04-14T01:22:41.013948+00:00
NIFTY MS IND CONS,COLPAL,,2026-04-14T01:22:41.013948+00:00
NIFTY MS IND CONS,NYKAA,,2026-04-14T01:22:41.013948+00:00
NIFTY MS IND CONS,PATANJALI,,2026-04-14T01:22:41.013948+00:00
NIFTY MS IND CONS,ITCHOTELS,,2026-04-14T01:22:41.013948+00:00
NIFTY MS IND CONS,PHOENIXLTD,,2026-04-14T01:22:41.013948+00:00
NIFTY MS IND CONS,IRCTC,,2026-04-14T01:22:41.013948+00:00
NIFTY MS IND CONS,DABUR,,2026-04-14T01:22:41.013948+00:00
NIFTY MS IND CONS,CROMPTON,,2026-04-14T01:22:41.013948+00:00
NIFTY MS IND CONS,ABBOTINDIA,,2026-04-14T01:22:41.013948+00:00
NIFTY NONCYC CONS,BHARTIARTL,,2026-04-14T01:22:41.013948+00:00
NIFTY NONCYC CONS,ETERNAL,,2026-04-14T01:22:41.013948+00:00
NIFTY NONCYC CONS,INDIGO,,2026-04-14T01:22:41.013948+00:00
NIFTY NONCYC CONS,DIXON,,2026-04-14T01:22:41.013948+00:00
NIFTY NONCYC CONS,ITC,,2026-04-14T01:22:41.013948+00:00
NIFTY NONCYC CONS,HINDUNILVR,,2026-04-14T01:22:41.013948+00:00
NIFTY NONCYC CONS,ASIANPAINT,,2026-04-14T01:22:41.013948+00:00
NIFTY NONCYC CONS,DMART,,2026-04-14T01:22:41.013948+00:00
NIFTY NONCYC CONS,TITAN,,2026-04-14T01:22:41.013948+00:00
NIFTY NONCYC CONS,VOLTAS,,2026-04-14T01:22:41.013948+00:00
NIFTY NONCYC CONS,SWIGGY,,2026-04-14T01:22:41.013948+00:00
NIFTY NONCYC CONS,VBL,,2026-04-14T01:22:41.013948+00:00
NIFTY NONCYC CONS,BRITANNIA,,2026-04-14T01:22:41.013948+00:00
NIFTY NONCYC CONS,TATACONSUM,,2026-04-14T01:22:41.013948+00:00
NIFTY NONCYC CONS,UNITDSPR,,2026-04-14T01:22:41.013948+00:00
NIFTY NONCYC CONS,NESTLEIND,,2026-04-14T01:22:41.013948+00:00
NIFTY NONCYC CONS,TRENT,,2026-04-14T01:22:41.013948+00:00
NIFTY NONCYC CONS,MARICO,,2026-04-14T01:22:41.013948+00:00
NIFTY NONCYC CONS,INDHOTEL,,2026-04-14T01:22:41.013948+00:00
NIFTY NONCYC CONS,VMM,,2026-04-14T01:22:41.013948+00:00
NIFTY NONCYC CONS,HAVELLS,,2026-04-14T01:22:41.013948+00:00
NIFTY NONCYC CONS,GODREJCP,,2026-04-14T01:22:41.013948+00:00
NIFTY NONCYC CONS,NAUKRI,,2026-04-14T01:22:41.013948+00:00
NIFTY NONCYC CONS,JUBLFOOD,,2026-04-14T01:22:41.013948+00:00
NIFTY NONCYC CONS,PAGEIND,,2026-04-14T01:22:41.013948+00:00
NIFTY NONCYC CONS,COLPAL,,2026-04-14T01:22:41.013948+00:00
NIFTY NONCYC CONS,NYKAA,,2026-04-14T01:22:41.013948+00:00
NIFTY NONCYC CONS,IRCTC,,2026-04-14T01:22:41.013948+00:00
NIFTY NONCYC CONS,DABUR,,2026-04-14T01:22:41.013948+00:00
NIFTY NONCYC CONS,TATACOMM,,2026-04-14T01:22:41.013948+00:00
NIFTY RURAL,BHARTIARTL,,2026-04-14T01:22:41.013948+00:00
NIFTY RURAL,SBIN,,2026-04-14T01:22:41.013948+00:00
NIFTY RURAL,MARUTI,,2026-04-14T01:22:41.013948+00:00
NIFTY RURAL,ADANIPOWER,,2026-04-14T01:22:41.013948+00:00
NIFTY RURAL,M&M,,2026-04-14T01:22:41.013948+00:00
NIFTY RURAL,BAJFINANCE,,2026-04-14T01:22:41.013948+00:00
NIFTY RURAL,EICHERMOT,,2026-04-14T01:22:41.013948+00:00
NIFTY RURAL,TATAPOWER,,2026-04-14T01:22:41.013948+00:00
NIFTY RURAL,SHRIRAMFIN,,2026-04-14T01:22:41.013948+00:00
NIFTY RURAL,ADANIGREEN,,2026-04-14T01:22:41.013948+00:00
NIFTY RURAL,TMCV,,2026-04-14T01:22:41.013948+00:00
NIFTY RURAL,DIXON,,2026-04-14T01:22:41.013948+00:00
NIFTY RURAL,NTPC,,2026-04-14T01:22:41.013948+00:00
NIFTY RURAL,CHOLAFIN,,2026-04-14T01:22:41.013948+00:00
NIFTY RURAL,ITC,,2026-04-14T01:22:41.013948+00:00
NIFTY RURAL,TMPV,,2026-04-14T01:22:41.013948+00:00
NIFTY RURAL,CUMMINSIND,,2026-04-14T01:22:41.013948+00:00
NIFTY RURAL,HINDUNILVR,,2026-04-14T01:22:41.013948+00:00
NIFTY RURAL,IDEA,,2026-04-14T01:22:41.013948+00:00
NIFTY RURAL,JSWENERGY,,2026-04-14T01:22:41.013948+00:00
NIFTY RURAL,ASIANPAINT,,2026-04-14T01:22:41.013948+00:00
NIFTY RURAL,HEROMOTOCO,,2026-04-14T01:22:41.013948+00:00
NIFTY RURAL,VOLTAS,,2026-04-14T01:22:41.013948+00:00
NIFTY RURAL,ASHOKLEY,,2026-04-14T01:22:41.013948+00:00
NIFTY RURAL,BAJAJ-AUTO,,2026-04-14T01:22:41.013948+00:00
NIFTY RURAL,HDFCLIFE,,2026-04-14T01:22:41.013948+00:00
NIFTY RURAL,GRASIM,,2026-04-14T01:22:41.013948+00:00
NIFTY RURAL,BANKBARODA,,2026-04-14T01:22:41.013948+00:00
NIFTY RURAL,ULTRACEMCO,,2026-04-14T01:22:41.013948+00:00
NIFTY RURAL,TVSMOTOR,,2026-04-14T01:22:41.013948+00:00
NIFTY RURAL,PNB,,2026-04-14T01:22:41.013948+00:00
NIFTY RURAL,BRITANNIA,,2026-04-14T01:22:41.013948+00:00
NIFTY RURAL,LICI,,2026-04-14T01:22:41.013948+00:00
NIFTY RURAL,MUTHOOTFIN,,2026-04-14T01:22:41.013948+00:00
NIFTY RURAL,TATACONSUM,,2026-04-14T01:22:41.013948+00:00
NIFTY RURAL,BANKINDIA,,2026-04-14T01:22:41.013948+00:00
NIFTY RURAL,POONAWALLA,,2026-04-14T01:22:41.013948+00:00
NIFTY RURAL,NESTLEIND,,2026-04-14T01:22:41.013948+00:00
NIFTY RURAL,HYUNDAI,,2026-04-14T01:22:41.013948+00:00
NIFTY RURAL,MARICO,,2026-04-14T01:22:41.013948+00:00
NIFTY RURAL,INDIANB,,2026-04-14T01:22:41.013948+00:00
NIFTY RURAL,BLUESTARCO,,2026-04-14T01:22:41.013948+00:00
NIFTY RURAL,LTF,,2026-04-14T01:22:41.013948+00:00
NIFTY RURAL,SUPREMEIND,,2026-04-14T01:22:41.013948+00:00
NIFTY RURAL,SBILIFE,,2026-04-14T01:22:41.013948+00:00
NIFTY RURAL,HAVELLS,,2026-04-14T01:22:41.013948+00:00
NIFTY RURAL,GODREJCP,,2026-04-14T01:22:41.013948+00:00
NIFTY RURAL,NHPC,,2026-04-14T01:22:41.013948+00:00
NIFTY RURAL,UPL,,2026-04-14T01:22:41.013948+00:00
NIFTY RURAL,ASTRAL,,2026-04-14T01:22:41.013948+00:00
NIFTY RURAL,TORNTPOWER,,2026-04-14T01:22:41.013948+00:00
NIFTY RURAL,AMBUJACEM,,2026-04-14T01:22:41.013948+00:00
NIFTY RURAL,BANDHANBNK,,2026-04-14T01:22:41.013948+00:00
NIFTY RURAL,MFSL,,2026-04-14T01:22:41.013948+00:00
NIFTY RURAL,SBICARD,,2026-04-14T01:22:41.013948+00:00
NIFTY RURAL,COLPAL,,2026-04-14T01:22:41.013948+00:00
NIFTY RURAL,PNBHOUSING,,2026-04-14T01:22:41.013948+00:00
NIFTY RURAL,JKCEMENT,,2026-04-14T01:22:41.013948+00:00
NIFTY RURAL,PATANJALI,,2026-04-14T01:22:41.013948+00:00
NIFTY RURAL,LICHSGFIN,,2026-04-14T01:22:41.013948+00:00
NIFTY RURAL,SHREECEM,,2026-04-14T01:22:41.013948+00:00
NIFTY RURAL,IRCTC,,2026-04-14T01:22:41.013948+00:00
NIFTY RURAL,DALBHARAT,,2026-04-14T01:22:41.013948+00:00
NIFTY RURAL,ICICIPRULI,,2026-04-14T01:22:41.013948+00:00
NIFTY RURAL,M&MFIN,,2026-04-14T01:22:41.013948+00:00
NIFTY RURAL,DABUR,,2026-04-14T01:22:41.013948+00:00
NIFTY RURAL,CROMPTON,,2026-04-14T01:22:41.013948+00:00
NIFTY RURAL,ACC,,2026-04-14T01:22:41.013948+00:00
NIFTY RURAL,COROMANDEL,,2026-04-14T01:22:41.013948+00:00
NIFTY RURAL,TATACOMM,,2026-04-14T01:22:41.013948+00:00
NIFTY RURAL,PIIND,,2026-04-14T01:22:41.013948+00:00
NIFTY RURAL,SUNDARMFIN,,2026-04-14T01:22:41.013948+00:00
NIFTY RURAL,PIRAMALFIN,,2026-04-14T01:22:41.013948+00:00
NIFTY RURAL,ESCORTS,,2026-04-14T01:22:41.013948+00:00
NIFTY RURAL,BERGEPAINT,,2026-04-14T01:22:41.013948+00:00
NIFTY SHARIAH 25,TCS,,2026-04-14T01:22:41.013948+00:00
NIFTY SHARIAH 25,ONGC,,2026-04-14T01:22:41.013948+00:00
NIFTY SHARIAH 25,DIXON,,2026-04-14T01:22:41.013948+00:00
NIFTY SHARIAH 25,MOTHERSON,,2026-04-14T01:22:41.013948+00:00
NIFTY SHARIAH 25,CUMMINSIND,,2026-04-14T01:22:41.013948+00:00
NIFTY SHARIAH 25,HINDUNILVR,,2026-04-14T01:22:41.013948+00:00
NIFTY SHARIAH 25,ASIANPAINT,,2026-04-14T01:22:41.013948+00:00
NIFTY SHARIAH 25,HEROMOTOCO,,2026-04-14T01:22:41.013948+00:00
NIFTY SHARIAH 25,HCLTECH,,2026-04-14T01:22:41.013948+00:00
NIFTY SHARIAH 25,ULTRACEMCO,,2026-04-14T01:22:41.013948+00:00
NIFTY SHARIAH 25,PERSISTENT,,2026-04-14T01:22:41.013948+00:00
NIFTY SHARIAH 25,COFORGE,,2026-04-14T01:22:41.013948+00:00
NIFTY SHARIAH 25,GAIL,,2026-04-14T01:22:41.013948+00:00
NIFTY SHARIAH 25,CIPLA,,2026-04-14T01:22:41.013948+00:00
NIFTY SHARIAH 25,TECHM,,2026-04-14T01:22:41.013948+00:00
NIFTY SHARIAH 25,TATACONSUM,,2026-04-14T01:22:41.013948+00:00
NIFTY SHARIAH 25,DRREDDY,,2026-04-14T01:22:41.013948+00:00
NIFTY SHARIAH 25,LUPIN,,2026-04-14T01:22:41.013948+00:00
NIFTY SHARIAH 25,SRF,,2026-04-14T01:22:41.013948+00:00
NIFTY SHARIAH 25,NESTLEIND,,2026-04-14T01:22:41.013948+00:00
NIFTY SHARIAH 25,CGPOWER,,2026-04-14T01:22:41.013948+00:00
NIFTY SHARIAH 25,HAVELLS,,2026-04-14T01:22:41.013948+00:00
NIFTY SHARIAH 25,GODREJCP,,2026-04-14T01:22:41.013948+00:00
NIFTY SHARIAH 25,PIDILITIND,,2026-04-14T01:22:41.013948+00:00
NIFTY SHARIAH 25,LTM,,2026-04-14T01:22:41.013948+00:00
NIFTY TRANS LOGIS,MARUTI,,2026-04-14T01:22:41.013948+00:00
NIFTY TRANS LOGIS,ETERNAL,,2026-04-14T01:22:41.013948+00:00
NIFTY TRANS LOGIS,M&M,,2026-04-14T01:22:41.013948+00:00
NIFTY TRANS LOGIS,EICHERMOT,,2026-04-14T01:22:41.013948+00:00
NIFTY TRANS LOGIS,INDIGO,,2026-04-14T01:22:41.013948+00:00
NIFTY TRANS LOGIS,MAZDOCK,,2026-04-14T01:22:41.013948+00:00
NIFTY TRANS LOGIS,TMCV,,2026-04-14T01:22:41.013948+00:00
NIFTY TRANS LOGIS,ADANIPORTS,,2026-04-14T01:22:41.013948+00:00
NIFTY TRANS LOGIS,MOTHERSON,,2026-04-14T01:22:41.013948+00:00
NIFTY TRANS LOGIS,TMPV,,2026-04-14T01:22:41.013948+00:00
NIFTY TRANS LOGIS,HEROMOTOCO,,2026-04-14T01:22:41.013948+00:00
NIFTY TRANS LOGIS,ASHOKLEY,,2026-04-14T01:22:41.013948+00:00
NIFTY TRANS LOGIS,BAJAJ-AUTO,,2026-04-14T01:22:41.013948+00:00
NIFTY TRANS LOGIS,SONACOMS,,2026-04-14T01:22:41.013948+00:00
NIFTY TRANS LOGIS,SWIGGY,,2026-04-14T01:22:41.013948+00:00
NIFTY TRANS LOGIS,TVSMOTOR,,2026-04-14T01:22:41.013948+00:00
NIFTY TRANS LOGIS,BOSCHLTD,,2026-04-14T01:22:41.013948+00:00
NIFTY TRANS LOGIS,BHARATFORG,,2026-04-14T01:22:41.013948+00:00
NIFTY TRANS LOGIS,HYUNDAI,,2026-04-14T01:22:41.013948+00:00
