symbol,isin,company_name,is_owner_company,stage1_promoter_ge_10,owner_family,owner_flag,owner_flag_final_hybrid,yaml_classification,promoter_total_pct,natural_pct_sum,in_rev1,rev1_category,is_nifty50,is_nifty100,is_nifty200,is_nifty500,is_nifty_total_mkt
GLAXO,INE159A01016,GlaxoSmithKline Pharmaceuticals Limited,False,True,,excluded_no_natural_no_holding,NOT_OWNER,UNKNOWN,75.0,0.0,False,,False,False,False,True,True
GMDCLTD,INE131A01031,Gujarat Mineral Development Corporation Limited,False,True,,excluded_state_dominant,NOT_OWNER,UNKNOWN,74.0,0.0,True,state,False,False,False,True,True
GNFC,INE113A01013,Gujarat Narmada Valley Fertilizers and Chemicals Limited,False,True,,ambiguous_holding_indian,NOT_OWNER,STATE,41.3,0.0,True,State,False,False,False,False,True
GOKEX,INE887G01027,Gokaldas Exports Limited,False,False,,excluded_low_promoter,NOT_OWNER,UNKNOWN,9.15,2.59,True,Professional,False,False,False,False,True
GPPL,INE517F01014,Gujarat Pipavav Port Limited,False,True,,owner_confirmed_director_only,NOT_OWNER,MNC,44.01,0.0,True,MNC,False,False,False,False,True
GRINDWELL,INE536A01023,Grindwell Norton Limited,False,True,,ambiguous_mnc_jv_candidate,NOT_OWNER,MNC,58.03,6.44,False,,False,False,False,False,True
GRSE,INE382Z01011,Garden Reach Shipbuilders & Engineers Limited,False,True,,excluded_state_dominant,NOT_OWNER,STATE,74.5,0.0,True,State,False,False,False,True,True
GSFC,INE026A01025,Gujarat State Fertilizers & Chemicals Limited,False,True,,owner_confirmed_director_only,NOT_OWNER,STATE,37.84,0.0,True,State,False,False,False,False,True
GSPL,INE246F01010,Gujarat State Petronet Limited,False,True,,ambiguous_holding_indian,NOT_OWNER,STATE,37.63,0.0,True,State,False,False,False,False,False
GUJALKALI,INE186A01019,Gujarat Alkalies and Chemicals Limited,False,True,,ambiguous_holding_indian,NOT_OWNER,STATE,47.28,0.0,True,State,False,False,False,False,False
GUJGASLTD,INE844O01030,Gujarat Gas Limited,False,True,,excluded_state_dominant,NOT_OWNER,STATE,60.89,0.0,True,State,False,False,False,False,False
GVT&D,INE200A01026,GE Vernova T&D India Limited,False,True,,owner_confirmed_director_only,NOT_OWNER,MNC,51.0,0.0,False,,False,False,True,True,True
HAL,INE066F01020,Hindustan Aeronautics Limited,False,True,,excluded_state_dominant,NOT_OWNER,STATE,71.64,0.0,True,State,False,True,True,True,True
HCG,INE075I01017,Healthcare Global Enterprises Limited,False,True,,ambiguous_mnc_jv_candidate,NOT_OWNER,PROFESSIONAL,64.21,9.86,False,,False,False,False,False,True
HDBFS,INE756I01012,HDB Financial Services Limited,False,True,,owner_confirmed_director_only,NOT_OWNER,PROFESSIONAL,74.15,0.16,False,,False,False,False,True,True
HDFCAMC,INE127D01025,HDFC Asset Management Company Limited,False,True,,owner_confirmed_director_only,NOT_OWNER,PROFESSIONAL,52.38,0.19,True,Professional,False,True,True,True,True
HDFCBANK,INE040A01034,HDFC Bank Limited,False,False,,excluded_low_promoter,NOT_OWNER,UNKNOWN,0.2,0.2,True,Professional,True,True,True,True,True
HDFCLIFE,INE795G01014,HDFC Life Insurance Company Limited,False,True,,owner_confirmed_director_only,NOT_OWNER,PROFESSIONAL,50.21,0.06,True,Professional,True,True,True,True,True
HEMIPROP,INE0AJG01018,Hemisphere Properties India Limited,False,True,,excluded_state_dominant,NOT_OWNER,STATE,51.12,0.0,False,,False,False,False,False,True
HEXT,INE093A01041,Hexaware Technologies Limited,False,True,,excluded_no_natural_no_holding,NOT_OWNER,UNKNOWN,74.3,0.48,False,,False,False,False,True,True
HINDCOPPER,INE531E01026,Hindustan Copper Limited,False,True,,excluded_state_dominant,NOT_OWNER,STATE,66.14,0.0,True,State,False,False,False,True,True
HINDPETRO,INE094A01015,Hindustan Petroleum Corporation Limited,False,True,,owner_confirmed_director_only,NOT_OWNER,STATE,54.9,0.0,True,State,False,False,True,True,True
HINDUNILVR,INE030A01027,Hindustan Unilever Limited,False,True,,excluded_no_natural_no_holding,NOT_OWNER,UNKNOWN,61.9,0.01,True,MNC,True,True,True,True,True
HOMEFIRST,INE481N01025,Home First Finance Company India Limited,False,False,,excluded_low_promoter,NOT_OWNER,UNKNOWN,6.99,0.99,True,Professional,False,False,False,True,True
HONAUT,INE671A01010,Honeywell Automation India Limited,False,True,,ambiguous_holding_foreign,NOT_OWNER,UNKNOWN,75.0,0.0,True,MNC,False,False,False,True,True
HUDCO,INE031A01017,Housing & Urban Development Corporation Limited,False,True,,excluded_state_dominant,NOT_OWNER,STATE,75.0,0.0,True,State,False,False,True,True,True
HYUNDAI,INE0V6F01027,Hyundai Motor India Limited,False,True,,excluded_no_natural_no_holding,NOT_OWNER,UNKNOWN,82.5,0.0,True,MNC,False,True,True,True,True
ICICIAMC,INE346A01027,ICICI Prudential Asset Management Company Limited,False,True,,excluded_no_natural_no_holding,NOT_OWNER,PROFESSIONAL,87.59,0.0,False,,False,False,True,True,True
ICICIBANK,INE090A01021,ICICI Bank Limited,False,False,,excluded_low_promoter,NOT_OWNER,UNKNOWN,0.05,0.05,True,Professional,True,True,True,True,True
ICICIGI,INE765G01017,ICICI Lombard General Insurance Company Limited,False,True,,owner_confirmed_director_only,NOT_OWNER,PROFESSIONAL,51.31,0.05,True,Professional,False,False,True,True,True
ICICIPRULI,INE726G01019,ICICI Prudential Life Insurance Company Limited,False,True,,owner_confirmed_director_only,NOT_OWNER,PROFESSIONAL,72.88,0.0,True,Professional,False,False,False,True,True
IDBI,INE008A01015,IDBI Bank Limited,False,True,,excluded_state_dominant,NOT_OWNER,STATE,94.71,0.0,True,State,False,False,False,True,True
IDFCFIRSTB,INE092T01019,IDFC First Bank Limited,False,False,,excluded_low_promoter,NOT_OWNER,STATE,0.83,0.83,True,Professional,False,False,True,True,True
IEX,INE022Q01020,Indian Energy Exchange Limited,False,False,,excluded_low_promoter,NOT_OWNER,UNKNOWN,0.04,0.04,True,Professional,False,False,False,True,True
IFCI,INE039A01010,IFCI Limited,False,True,,excluded_state_dominant,NOT_OWNER,STATE,72.57,0.0,True,State,False,False,False,True,True
IGIL,INE0Q9301021,International Gemological Institute Limited,False,True,,excluded_no_natural_no_holding,NOT_OWNER,PROFESSIONAL,76.55,0.0,False,,False,False,False,True,True
IGL,INE203G01027,Indraprastha Gas Limited,False,True,,ambiguous_holding_indian,NOT_OWNER,STATE,45.0,0.0,True,State,False,False,False,True,True
INDGN,INE065X01017,Indegene Limited,False,True,,owner_confirmed_director_only,OWNER_WEAK,UNKNOWN,21.42,21.42,False,,False,False,False,True,True
INDHOTEL,INE053A01029,The Indian Hotels Company Limited,False,True,,owner_confirmed_director_only,NOT_OWNER,PROFESSIONAL,38.12,0.01,True,Professional,False,True,True,True,True
INDIANB,INE562A01011,Indian Bank,False,True,,excluded_state_dominant,NOT_OWNER,STATE,73.84,0.0,True,State,False,False,True,True,True
IOB,INE565A01014,Indian Overseas Bank,False,True,,excluded_state_dominant,NOT_OWNER,STATE,92.44,0.0,True,State,False,False,False,True,True
IOC,INE242A01010,Indian Oil Corporation Limited,False,True,,excluded_state_dominant,NOT_OWNER,STATE,51.5,0.0,True,State,False,True,True,True,True
IRCON,INE962Y01021,Ircon International Limited,False,True,,excluded_state_dominant,NOT_OWNER,STATE,65.17,0.0,True,State,False,False,False,True,True
IRCTC,INE335Y01020,Indian Railway Catering And Tourism Corporation Limited,False,True,,excluded_state_dominant,NOT_OWNER,STATE,62.4,0.0,True,State,False,False,True,True,True
IREDA,INE202E01016,Indian Renewable Energy Development Agency Limited,False,True,,excluded_state_dominant,NOT_OWNER,STATE,71.76,0.0,False,,False,False,True,True,True
IRFC,INE053F01010,Indian Railway Finance Corporation Limited,False,True,,excluded_state_dominant,NOT_OWNER,STATE,84.65,0.0,True,State,False,True,True,True,True
ITC,INE154A01025,ITC Limited,False,False,,excluded_low_promoter,NOT_OWNER,UNKNOWN,0.02,0.02,True,Professional,True,True,True,True,True
ITCHOTELS,INE379A01028,ITC Hotels Limited,False,True,,owner_confirmed_director_only,NOT_OWNER,PROFESSIONAL,39.85,0.02,False,,False,False,False,True,True
ITI,INE248A01017,ITI Limited,False,True,,excluded_state_dominant,NOT_OWNER,STATE,90.02,0.0,True,State,False,False,False,True,True
IXIGO,INE0HV901016,Le Travenues Technology Limited,False,True,,owner_confirmed_director_only,OWNER_WEAK,UNKNOWN,13.35,13.35,False,,False,False,False,False,True
J&KBANK,INE168A01041,The Jammu & Kashmir Bank Limited,False,True,,excluded_state_dominant,NOT_OWNER,UNKNOWN,59.4,0.0,True,State,False,False,False,True,True
JBCHEPHARM,INE572A01036,JB Chemicals & Pharmaceuticals Limited,False,True,,owner_confirmed_director_only,NOT_OWNER,PROFESSIONAL,48.78,0.0,True,Professional,False,False,False,False,False
JSFB,INE953L01027,Jana Small Finance Bank Limited,False,True,,owner_confirmed_director_only,NOT_OWNER,PROFESSIONAL,21.85,0.68,False,,False,False,False,False,True
JSWDULUX,INE133A01011,JSW Dulux Limited,False,True,,ambiguous_holding_indian,OWNER_WEAK,UNKNOWN,61.2,0.0,False,,False,False,False,True,True
KANSAINER,INE531A01024,Kansai Nerolac Paints Limited,False,True,,ambiguous_holding_foreign,NOT_OWNER,UNKNOWN,74.98,0.0,True,MNC,False,False,False,False,True
KARURVYSYA,INE036D01028,Karur Vysya Bank Limited,False,False,,excluded_low_promoter,NOT_OWNER,UNKNOWN,2.07,2.1,True,Professional,False,False,False,True,True
KFINTECH,INE138Y01010,Kfin Technologies Limited,False,True,,ambiguous_holding_foreign,NOT_OWNER,UNKNOWN,22.87,0.0,True,Professional,False,False,False,True,True
KIOCL,INE880L01014,KIOCL Limited,False,True,,excluded_state_dominant,NOT_OWNER,STATE,99.03,0.0,True,State,False,False,False,False,False
KTKBANK,INE614B01018,The Karnataka Bank Limited,False,False,,excluded_low_promoter,NOT_OWNER,UNKNOWN,0.0,0.0,True,Professional,False,False,False,False,True
LGEINDIA,INE324D01010,LG Electronics India Limited,False,True,,excluded_no_natural_no_holding,NOT_OWNER,UNKNOWN,85.0,0.0,False,,False,False,True,True,True
LICHSGFIN,INE115A01026,LIC Housing Finance Limited,False,True,,excluded_no_natural_no_holding,NOT_OWNER,UNKNOWN,45.24,0.0,True,State,False,False,True,True,True
LICI,INE0J1Y01017,Life Insurance Corporation Of India,False,True,,excluded_state_dominant,NOT_OWNER,STATE,96.5,0.0,True,State,False,False,False,True,True
LINDEINDIA,INE473A01011,Linde India Limited,False,True,,ambiguous_holding_foreign,NOT_OWNER,UNKNOWN,75.0,0.0,True,MNC,False,False,False,True,True
LT,INE018A01030,Larsen & Toubro Limited,False,False,,excluded_low_promoter,NOT_OWNER,UNKNOWN,0.08,0.08,True,Professional,True,True,True,True,True
LTF,INE498L01015,L&T Finance Limited,False,True,,owner_confirmed_director_only,NOT_OWNER,PROFESSIONAL,66.03,0.03,True,Professional,False,False,True,True,True
LTM,INE214T01019,LTM Limited,False,True,,owner_confirmed_director_only,NOT_OWNER,PROFESSIONAL,68.53,0.1,True,Professional,False,True,True,True,True
LTTS,INE010V01017,L&T Technology Services Limited,False,True,,owner_confirmed_director_only,NOT_OWNER,PROFESSIONAL,73.58,0.49,True,Professional,False,False,False,True,True
MAHABANK,INE457A01014,Bank of Maharashtra,False,True,,excluded_state_dominant,NOT_OWNER,STATE,73.6,0.0,True,State,False,False,False,True,True
MARUTI,INE585B01010,Maruti Suzuki India Limited,False,True,,excluded_no_natural_no_holding,NOT_OWNER,UNKNOWN,58.28,0.0,True,MNC,True,True,True,True,True
MAZDOCK,INE249Z01020,Mazagon Dock Shipbuilders Limited,False,True,,excluded_state_dominant,NOT_OWNER,STATE,81.22,0.0,True,State,False,True,True,True,True
MCX,INE745G01043,JHUNJHUNWALA RAKESH RADHESHYAM,False,False,,excluded_low_promoter,NOT_OWNER,UNKNOWN,0.0,0.0,True,Professional,False,False,True,True,True
MFSL,INE180A01020,Max Financial Services Limited,False,False,,excluded_low_promoter,NOT_OWNER,UNKNOWN,1.25,0.09,True,Owner,False,False,True,True,True
MGL,INE002S01010,Mahanagar Gas Limited,False,True,,excluded_state_dominant,NOT_OWNER,STATE,32.5,0.0,True,State,False,False,False,True,True
MIDHANI,INE099Z01011,Mishra Dhatu Nigam Limited,False,True,,excluded_state_dominant,NOT_OWNER,STATE,74.0,0.0,True,State,False,False,False,False,True
MMTC,INE123F01029,MMTC Limited,False,True,,excluded_state_dominant,NOT_OWNER,STATE,89.93,0.0,True,State,False,False,False,True,True
MOIL,INE490G01020,MOIL Limited,False,True,,excluded_state_dominant,NOT_OWNER,STATE,64.68,0.0,True,State,False,False,False,False,True
MPHASIS,INE356A01018,MphasiS Limited,False,True,,owner_confirmed_director_only,NOT_OWNER,PROFESSIONAL,30.55,0.25,True,Professional,False,False,True,True,True
MRPL,INE103A01014,Mangalore Refinery and Petrochemicals Limited,False,True,,owner_confirmed_director_only,NOT_OWNER,STATE,88.58,0.0,True,State,False,False,False,True,True
MSTCLTD,INE255X01014,Mstc Limited,False,True,,excluded_state_dominant,NOT_OWNER,STATE,64.75,0.0,True,State,False,False,False,False,True
NAM-INDIA,INE298J01013,Nippon Life India Asset Management Limited,False,True,,excluded_no_natural_no_holding,NOT_OWNER,UNKNOWN,72.05,0.09,True,MNC,False,False,False,True,True
NATIONALUM,INE139A01034,National Aluminium Company Limited,False,True,,excluded_state_dominant,NOT_OWNER,STATE,51.28,0.0,True,State,False,False,True,True,True
NBCC,INE095N01031,NBCC (India) Limited,False,True,,excluded_state_dominant,NOT_OWNER,STATE,61.75,0.0,True,State,False,False,False,True,True
NESTLEIND,INE239A01024,Nestle India Limited,False,True,,excluded_no_natural_no_holding,NOT_OWNER,UNKNOWN,62.76,0.0,True,MNC,True,True,True,True,True
NETWORK18,INE870H01013,Network18 Media & Investments Limited,False,True,,owner_confirmed_director_only,NOT_OWNER,PROFESSIONAL,56.89,0.0,True,Professional,False,False,False,False,True
NFL,INE870D01012,National Fertilizers Limited,False,True,,excluded_state_dominant,NOT_OWNER,STATE,74.71,0.0,True,State,False,False,False,False,True
NHPC,INE848E01016,NHPC Limited,False,True,,excluded_state_dominant,NOT_OWNER,STATE,67.4,0.0,True,State,False,False,True,True,True
NIACL,INE470Y01017,The New India Assurance Company Limited,False,True,,excluded_state_dominant,NOT_OWNER,STATE,85.44,0.0,True,State,False,False,False,True,True
NIVABUPA,INE995S01015,Niva Bupa Health Insurance Company Limited,False,True,,excluded_no_natural_no_holding,NOT_OWNER,UNKNOWN,55.36,0.92,False,,False,False,False,True,True
NLCINDIA,INE589A01014,NLC India Limited,False,True,,excluded_state_dominant,NOT_OWNER,STATE,72.2,0.0,True,State,False,False,False,True,True
NMDC,INE584A01023,NMDC Limited,False,True,,excluded_state_dominant,NOT_OWNER,STATE,60.79,0.0,True,State,False,False,True,True,True
NSLNISP,INE0NNS01018,NMDC Steel Limited,False,True,,excluded_state_dominant,NOT_OWNER,STATE,60.79,0.0,True,State,False,False,False,True,True
NTPC,INE733E01010,NTPC Limited,False,True,,excluded_state_dominant,NOT_OWNER,STATE,51.1,0.0,True,State,True,True,True,True,True
NUVAMA,INE531F01023,Nuvama Wealth Management Limited,False,True,,excluded_no_natural_no_holding,NOT_OWNER,UNKNOWN,54.2,0.0,False,,False,False,False,True,True
OFSS,INE881D01027,Oracle Financial Services Software Limited,False,True,,excluded_no_natural_no_holding,NOT_OWNER,UNKNOWN,72.46,0.18,True,MNC,False,False,True,True,True
OIL,INE274J01014,Oil India Limited,False,True,,excluded_state_dominant,NOT_OWNER,STATE,56.66,0.0,True,State,False,False,True,True,True
ONGC,INE213A01029,Oil & Natural Gas Corporation Limited,False,True,,excluded_state_dominant,NOT_OWNER,STATE,58.89,0.0,True,State,True,True,True,True,True
ORKLAINDIA,INE16NZ01023,Orkla India Limited,False,True,,excluded_no_natural_no_holding,NOT_OWNER,UNKNOWN,75.0,0.01,False,,False,False,False,False,True
PAYTM,INE982J01020,One 97 Communications Limited,False,False,,excluded_low_promoter,NOT_OWNER,UNKNOWN,9.28,9.28,True,Professional,False,False,True,True,True
PETRONET,INE347G01014,Petronet LNG Limited,False,True,,owner_confirmed_director_only,NOT_OWNER,STATE,50.0,0.0,True,State,False,False,False,True,True
PFC,INE134E01011,Power Finance Corporation Limited,False,True,,excluded_state_dominant,NOT_OWNER,STATE,55.99,0.0,True,State,False,True,True,True,True
PFIZER,INE182A01018,Pfizer Limited,False,True,,excluded_no_natural_no_holding,NOT_OWNER,UNKNOWN,63.92,0.0,True,MNC,False,False,False,True,True
PGHH,INE179A01014,Procter & Gamble Hygiene and Health Care Limited,False,True,,excluded_no_natural_no_holding,NOT_OWNER,MNC,70.64,0.0,True,MNC,False,False,False,False,False
PGHL,INE199A01012,Procter & Gamble Health Limited,False,True,,ambiguous_holding_foreign,NOT_OWNER,MNC,51.82,0.0,True,MNC,False,False,False,False,False
PINELABS,INE15B701018,Pine Labs Limited,False,False,,excluded_low_promoter,NOT_OWNER,UNKNOWN,2.66,2.66,False,,False,False,False,True,True
PNB,INE160A01022,Punjab National Bank,False,True,,excluded_state_dominant,NOT_OWNER,STATE,70.08,0.0,True,State,False,True,True,True,True
PNBHOUSING,INE572E01012,PNB Housing Finance Limited,False,True,,owner_confirmed_director_only,NOT_OWNER,PROFESSIONAL,28.04,0.01,True,Professional,False,False,False,True,True
POLICYBZR,INE417T01026,PB Fintech Limited,False,False,,excluded_low_promoter,NOT_OWNER,UNKNOWN,5.15,5.15,True,Professional,False,False,True,True,True
POWERGRID,INE752E01010,Power Grid Corporation of India Limited,False,True,,excluded_state_dominant,NOT_OWNER,STATE,51.34,0.0,True,State,True,True,True,True,True
POWERINDIA,INE07Y701011,Hitachi Energy India Limited,False,True,,excluded_no_natural_no_holding,NOT_OWNER,UNKNOWN,71.31,0.0,True,MNC,False,False,True,True,True
PSB,INE608A01012,Punjab & Sind Bank,False,True,,excluded_state_dominant,NOT_OWNER,STATE,93.85,0.0,True,State,False,False,False,False,False
PTC,INE877F01012,PTC India Limited,False,True,,ambiguous_holding_indian,NOT_OWNER,STATE,16.22,0.0,True,State,False,False,False,False,True
RAILTEL,INE0DD101019,Railtel Corporation Of India Limited,False,True,,excluded_state_dominant,NOT_OWNER,STATE,72.84,0.0,True,State,False,False,False,True,True
RALLIS,INE613A01020,Rallis India Limited,False,True,,ambiguous_holding_indian,NOT_OWNER,PROFESSIONAL,55.08,0.0,False,,False,False,False,False,True
RBA,INE07T201019,Restaurant Brands Asia Limited,False,True,,owner_confirmed_director_only,NOT_OWNER,PROFESSIONAL,11.26,0.32,True,Professional,False,False,False,False,True
RBLBANK,INE976G01028,RBL Bank Limited,False,False,,excluded_low_promoter,NOT_OWNER,UNKNOWN,0.08,0.08,True,Professional,False,False,False,True,True
RCF,INE027A01015,Rashtriya Chemicals and Fertilizers Limited,False,True,,excluded_state_dominant,NOT_OWNER,STATE,75.0,0.0,True,State,False,False,False,False,True
RECLTD,INE020B01018,REC Limited,False,True,,owner_confirmed_director_only,NOT_OWNER,STATE,52.63,0.0,True,State,False,True,True,True,True
REDINGTON,INE891D01026,Redington Limited,False,False,,excluded_low_promoter,NOT_OWNER,UNKNOWN,0.03,0.03,True,MNC,False,False,False,True,True
RELIGARE,INE621H01010,Religare Enterprises Limited,False,True,,owner_confirmed_director_only,NOT_OWNER,PROFESSIONAL,26.27,0.0,True,Professional,False,False,False,False,True
RENUKA,INE087H01022,Shree Renuka Sugars Limited,False,True,,excluded_no_natural_no_holding,NOT_OWNER,UNKNOWN,62.48,0.03,True,MNC,False,False,False,False,True
RHIM,INE743M01012,RHI MAGNESITA INDIA LIMITED,False,True,,excluded_no_natural_no_holding,NOT_OWNER,UNKNOWN,56.07,0.01,True,MNC,False,False,False,True,True
RITES,INE320J01015,RITES Limited,False,True,,excluded_state_dominant,NOT_OWNER,STATE,72.2,0.0,True,State,False,False,False,True,True
RVNL,INE415G01027,Rail Vikas Nigam Limited,False,True,,excluded_state_dominant,NOT_OWNER,STATE,72.84,0.0,True,State,False,False,True,True,True
SAGILITY,INE0W2G01015,SAGILITY LIMITED,False,True,,ambiguous_holding_foreign,OWNER_WEAK,UNKNOWN,50.95,0.0,False,,False,False,False,True,True
SAIL,INE114A01011,Steel Authority of India Limited,False,True,,excluded_state_dominant,NOT_OWNER,STATE,65.0,0.0,True,State,False,False,True,True,True
SAMHI,INE08U801020,Samhi Hotels Limited,False,False,,excluded_low_promoter,NOT_OWNER,UNKNOWN,2.14,2.14,False,,False,False,False,False,True
SAMMAANCAP,INE148I01020,Sammaan Capital Limited,False,False,,excluded_low_promoter,NOT_OWNER,UNKNOWN,0.36,0.36,True,Owner,False,False,False,True,True
SANOFI,INE058A01010,Sanofi India Limited,False,True,,ambiguous_holding_foreign,NOT_OWNER,MNC,60.4,0.0,True,MNC,False,False,False,False,False
SANOFICONR,INE0UOS01011,Sanofi Consumer Healthcare India Limited,False,True,,ambiguous_holding_foreign,NOT_OWNER,MNC,71.27,0.0,False,,False,False,False,False,True
SAPPHIRE,INE806T01020,Sapphire Foods India Limited,False,True,,owner_confirmed_director_only,NOT_OWNER,PROFESSIONAL,26.07,0.5,True,Professional,False,False,False,True,True
SBFC,INE423Y01016,SBFC Finance Limited,False,True,,excluded_no_natural_no_holding,NOT_OWNER,UNKNOWN,52.82,3.52,True,Professional,False,False,False,True,True
SBICARD,INE018E01016,SBI Cards and Payment Services Limited,False,True,,owner_confirmed_director_only,NOT_OWNER,STATE,68.58,0.0,True,State,False,False,True,True,True
SBILIFE,INE123W01016,SBI Life Insurance Company Limited,False,True,,owner_confirmed_director_only,NOT_OWNER,STATE,55.34,0.0,True,State,True,True,True,True,True
SBIN,INE062A01020,State Bank of India,False,True,,excluded_state_dominant,NOT_OWNER,STATE,55.5,0.0,True,State,True,True,True,True,True
SCHAEFFLER,INE513A01022,Schaeffler India Limited,False,True,,excluded_no_natural_no_holding,NOT_OWNER,UNKNOWN,74.13,0.0,True,MNC,False,False,False,True,True
SCHNEIDER,INE839M01018,Schneider Electric Infrastructure Limited,False,True,,owner_confirmed_director_only,NOT_OWNER,MNC,75.0,0.0,True,MNC,False,False,False,True,True
SCI,INE109A01011,Shipping Corporation Of India Limited,False,True,,excluded_state_dominant,NOT_OWNER,STATE,63.75,0.0,True,State,False,False,False,True,True
SIEMENS,INE003A01024,Siemens Limited,False,True,,excluded_no_natural_no_holding,NOT_OWNER,UNKNOWN,75.0,0.0,True,MNC,False,True,True,True,True
SJVN,INE002L01015,SJVN Limited,False,True,,excluded_state_dominant,NOT_OWNER,STATE,81.85,0.0,True,State,False,False,False,True,True
SKFINDIA,INE640A01023,SKF India Limited,False,True,,excluded_no_natural_no_holding,NOT_OWNER,UNKNOWN,52.58,0.0,True,MNC,False,False,False,False,True
SKFINDUS,INE2J8701016,SKF India (Industrial) Limited,False,True,,ambiguous_holding_foreign,NOT_OWNER,UNKNOWN,52.58,0.0,False,,False,False,False,False,True
SOUTHBANK,INE683A01023,The South Indian Bank Limited,False,False,,excluded_low_promoter,NOT_OWNER,UNKNOWN,0.0,0.0,True,Professional,False,False,False,False,True
SUDARSCHEM,INE659A01023,Sudarshan Chemical Industries Limited,False,False,,excluded_low_promoter,NOT_OWNER,UNKNOWN,8.19,6.11,False,,False,False,False,False,True
SUMICHEM,INE258G01013,Sumitomo Chemical India Limited,False,True,,excluded_no_natural_no_holding,NOT_OWNER,UNKNOWN,75.0,0.0,False,,False,False,False,True,True
SWIGGY,INE00H001014,Swiggy Limited,False,False,,excluded_low_promoter,NOT_OWNER,UNKNOWN,5.62,5.62,True,Professional,False,False,True,True,True
TATACAP,INE976I01016,Tata Capital Limited,False,True,,owner_confirmed_director_only,NOT_OWNER,PROFESSIONAL,85.41,0.18,False,,False,True,True,True,True
TATACHEM,INE092A01019,Tata Chemicals Limited,False,True,,owner_confirmed_director_only,NOT_OWNER,PROFESSIONAL,37.98,0.0,True,Professional,False,False,False,True,True
TATACOMM,INE151A01013,Tata Communications Limited,False,True,,owner_confirmed_director_only,NOT_OWNER,PROFESSIONAL,58.86,0.0,True,Professional,False,False,True,True,True
TATACONSUM,INE192A01025,TATA CONSUMER PRODUCTS LIMITED,False,True,,owner_confirmed_director_only,NOT_OWNER,PROFESSIONAL,33.84,0.01,True,Professional,True,True,True,True,True
TATAELXSI,INE670A01012,Tata Elxsi Limited,False,True,,owner_confirmed_director_only,NOT_OWNER,PROFESSIONAL,43.9,0.0,True,Professional,False,False,True,True,True
TATAINVEST,INE672A01026,Tata Investment Corporation Limited,False,True,,owner_confirmed_director_only,NOT_OWNER,PROFESSIONAL,73.38,0.07,False,,False,False,True,True,True
TATAPOWER,INE245A01021,Tata Power Company Limited,False,True,,owner_confirmed_director_only,NOT_OWNER,PROFESSIONAL,46.86,0.02,True,Professional,False,True,True,True,True
TATASTEEL,INE081A01020,Tata Steel Limited,False,True,,owner_confirmed_director_only,NOT_OWNER,PROFESSIONAL,33.19,0.02,True,Professional,True,True,True,True,True
TATATECH,INE142M01025,Tata Technologies Limited,False,True,,owner_confirmed_director_only,NOT_OWNER,PROFESSIONAL,55.21,0.0,False,,False,False,False,True,True
TCS,INE467B01029,Tata Consultancy Services Limited,False,True,,owner_confirmed_director_only,NOT_OWNER,PROFESSIONAL,71.77,0.01,True,Professional,True,True,True,True,True
TEJASNET,INE010J01012,Tejas Networks Limited,False,True,,owner_confirmed_director_only,NOT_OWNER,PROFESSIONAL,53.46,0.2,True,Professional,False,False,False,True,True
TENNIND,INE19RI01016,Tenneco Clean Air India Limited,False,True,,ambiguous_holding_foreign,NOT_OWNER,UNKNOWN,74.79,0.0,False,,False,False,False,True,True
THELEELA,INE0AQ201015,Leela Palaces Hotels & Resorts Limited,False,True,,ambiguous_holding_foreign,NOT_OWNER,UNKNOWN,75.91,0.0,False,,False,False,False,True,True
THOMASCOOK,INE332A01027,Thomas Cook  (India)  Limited,False,True,,excluded_no_natural_no_holding,NOT_OWNER,UNKNOWN,63.83,0.09,False,,False,False,False,False,True
THYROCARE,INE594H01019,Thyrocare Technologies Limited,False,True,,owner_confirmed_director_only,NOT_OWNER,PROFESSIONAL,60.92,0.14,False,,False,False,False,False,True
TIMKEN,INE325A01013,Timken India Limited,False,True,,excluded_no_natural_no_holding,NOT_OWNER,UNKNOWN,51.05,0.0,True,MNC,False,False,False,True,True
TITAN,INE280A01028,Titan Company Limited,False,True,,excluded_state_dominant,NOT_OWNER,PROFESSIONAL,52.9,0.02,True,Professional,True,True,True,True,True
TMB,INE668A01016,Tamilnad Mercantile Bank Limited,False,False,,excluded_low_promoter,NOT_OWNER,UNKNOWN,2.12,2.12,True,Professional,False,False,False,False,True
TMCV,INE1TAE01010,Tata Motors Limited,False,True,,owner_confirmed_director_only,NOT_OWNER,PROFESSIONAL,42.56,0.03,False,,False,True,True,True,True
TMPV,INE155A01022,Tata Motors Passenger Vehicles Limited,False,True,,owner_confirmed_director_only,NOT_OWNER,PROFESSIONAL,42.56,0.03,True,Professional,True,True,True,True,True
TRENT,INE849A01020,Trent Limited,False,True,,owner_confirmed_director_only,NOT_OWNER,PROFESSIONAL,37.01,0.27,True,Professional,True,True,True,True,True
TTML,INE517B01013,Tata Teleservices (Maharashtra) Limited,False,True,,owner_confirmed_director_only,NOT_OWNER,PROFESSIONAL,74.36,0.0,True,Professional,False,False,False,True,True
UBL,INE686F01025,United Breweries Limited,False,True,,ambiguous_mnc_jv_candidate,NOT_OWNER,UNKNOWN,70.83,8.08,True,MNC,False,False,False,True,True
UCOBANK,INE691A01018,UCO Bank,False,True,,excluded_state_dominant,NOT_OWNER,STATE,90.95,0.0,True,State,False,False,False,True,True
