symbol,isin,company_name,is_owner_company,owner_family,owner_flag,owner_flag_final_hybrid,yaml_classification,promoter_total_pct,natural_pct_sum,in_rev1,rev1_category,is_nifty50,is_nifty100,is_nifty200,is_nifty500,is_nifty_total_mkt,nse_fetch_status
FLUOROCHEM,INE09N301011,Gujarat Fluorochemicals Limited,True,,owner_confirmed_individual,OWNER,UNKNOWN,61.39,0.05,True,Owner,False,False,False,True,True,ok
FORCEMOT,INE451A01017,FORCE MOTORS LTD,True,,owner_confirmed_individual,OWNER,UNKNOWN,61.63,4.26,True,Owner,False,False,False,True,True,ok
FUSION,INE139R01012,Fusion Finance Limited,True,,ambiguous_mnc_jv_candidate,OWNER,UNKNOWN,54.92,2.89,True,Owner,False,False,False,False,False,ok
GABRIEL,INE524A01029,Gabriel India Limited,True,,owner_confirmed_individual_and_director,OWNER,UNKNOWN,55.0,2.36,True,Owner,False,False,False,True,True,ok
GAEL,INE036B01030,Gujarat Ambuja Exports Limited,True,,owner_confirmed_individual_and_director,OWNER,UNKNOWN,63.84,63.809999999999995,True,Owner,False,False,False,False,True,ok
GALAXYSURF,INE600K01018,Galaxy Surfactants Limited,True,,owner_confirmed_individual_and_director,OWNER,UNKNOWN,70.9,47.61,True,Owner,False,False,False,False,False,ok
GENUSPOWER,INE955D01029,Genus Power Infrastructures Limited,True,,owner_confirmed_individual_and_director,OWNER,UNKNOWN,39.34,19.6,True,Owner,False,False,False,False,False,ok
GESHIP,INE017A01032,The Great Eastern Shipping Company Limited,True,,owner_confirmed_individual_and_director,OWNER,UNKNOWN,30.07,25.47,True,Owner,False,False,False,True,True,ok
GHCL,INE539A01019,GHCL Limited,True,,owner_confirmed_individual_and_director,OWNER,UNKNOWN,19.87,1.68,True,Owner,False,False,False,False,True,ok
GLENMARK,INE935A01035,Glenmark Pharmaceuticals Limited,True,,owner_confirmed_individual,OWNER,UNKNOWN,46.65,1.22,True,Owner,False,False,True,True,True,ok
GLOBUSSPR,INE615I01010,Globus Spirits Limited,True,,owner_confirmed_individual_and_director,OWNER,UNKNOWN,50.75,9.37,True,Owner,False,False,False,False,False,ok
GMMPFAUDLR,INE541A01023,GMM Pfaudler Limited,True,,owner_confirmed_individual,OWNER,UNKNOWN,25.18,8.59,True,Owner,False,False,False,False,True,ok
GMRAIRPORT,INE776C01039,GMR AIRPORTS LIMITED,True,,owner_confirmed_individual_and_director,OWNER,UNKNOWN,66.24,0.09,True,Owner,False,False,True,True,True,ok
GMRP&UI,INE0CU601026,GMR Power and Urban Infra Limited,True,,owner_confirmed_individual_and_director,OWNER,UNKNOWN,46.28,0.31,False,,False,False,False,False,True,ok
GOCOLORS,INE0BJS01011,Go Fashion (India) Limited,True,,owner_confirmed_individual_and_director,OWNER,UNKNOWN,54.2,37.78,True,Owner,False,False,False,False,False,ok
GODFRYPHLP,INE260B01028,Godfrey Phillips India Limited,True,,owner_confirmed_individual_and_director,OWNER,UNKNOWN,72.58,0.16,True,Owner,False,False,True,True,True,ok
GODIGIT,INE03JT01014,Go Digit General Insurance Limited,True,,owner_confirmed_individual_and_director,OWNER,UNKNOWN,73.03,0.05,False,,False,False,False,True,True,ok
GODREJAGRO,INE850D01014,Godrej Agrovet Limited,True,,owner_confirmed_individual_and_director,OWNER,UNKNOWN,67.65,0.73,False,,False,False,False,False,True,ok
GODREJCP,INE102D01028,Godrej Consumer Products Limited,True,,owner_confirmed_individual_and_director,OWNER,UNKNOWN,53.05,0.5900000000000001,True,Owner,False,True,True,True,True,ok
GODREJIND,INE233A01035,Godrej Industries Limited,True,,owner_confirmed_individual_and_director,OWNER,UNKNOWN,74.64,48.529999999999994,True,Owner,False,False,False,True,True,ok
GODREJPROP,INE484J01027,Godrej Properties Limited,True,,owner_confirmed_individual_and_director,OWNER,UNKNOWN,47.17,0.02,True,Owner,False,False,True,True,True,ok
GOKEX,INE887G01027,,True,,owner_confirmed_individual_and_director,OWNER,UNKNOWN,9.15,2.59,True,Professional,False,False,False,False,True,ok
GOKULAGRO,INE314T01033,Gokul Agro Resources Limited,True,,owner_confirmed_individual_and_director,OWNER,UNKNOWN,74.24,60.0,False,,False,False,False,False,True,ok
GPIL,INE177H01039,Godawari Power And Ispat limited,True,,owner_confirmed_individual_and_director,OWNER,UNKNOWN,63.49,49.51,True,Owner,False,False,False,True,True,ok
GRANULES,INE101D01020,Granules India Limited,True,,owner_confirmed_individual_and_director,OWNER,UNKNOWN,38.02,37.98,True,Owner,False,False,False,True,True,ok
GRAPHITE,INE371A01025,Graphite India Limited,True,,owner_confirmed_individual_and_director,OWNER,UNKNOWN,65.34,0.6,True,Owner,False,False,False,True,True,ok
GRAVITA,INE024L01027,Gravita India Limited,True,,owner_confirmed_individual_and_director,OWNER,UNKNOWN,55.88,32.400000000000006,True,Owner,False,False,False,True,True,ok
GRINFRA,INE201P01022,G R Infraprojects Limited,True,,owner_confirmed_individual_and_director,OWNER,UNKNOWN,74.69,38.86,True,Owner,False,False,False,False,False,ok
GROWW,INE0HOQ01053,Billionbrains Garage Ventures Limited,True,,owner_confirmed_individual_and_director,OWNER,UNKNOWN,27.81,26.84,False,,False,False,True,True,True,ok
GRWRHITECH,INE291A01017,Garware Hi-Tech Films Limited,True,,owner_confirmed_individual,OWNER,UNKNOWN,60.72,9.23,False,,False,False,False,False,True,ok
HAPPSTMNDS,INE419U01012,Happiest Minds Technologies Limited,True,,owner_confirmed_individual_and_director,OWNER,UNKNOWN,44.21,33.09,True,Owner,False,False,False,False,True,ok
HARSHA,INE0JUS01029,Harsha Engineers International Limited,True,,owner_confirmed_individual_and_director,OWNER,UNKNOWN,75.0,71.07,True,Owner,False,False,False,False,False,ok
HATSUN,INE473B01035,Hatsun Agro Product Limited,True,,owner_confirmed_individual_and_director,OWNER,UNKNOWN,73.17,75.21000000000001,True,Owner,False,False,False,False,False,ok
HBLENGINE,INE292B01021,HBL Engineering Limited,True,,owner_confirmed_individual,OWNER,UNKNOWN,59.11,7.72,True,Owner,False,False,False,True,True,ok
HCC,INE549A01026,Hindustan Construction Company Limited,True,,owner_confirmed_individual,OWNER,UNKNOWN,16.72,0.1699999999999999,True,Owner,False,False,False,False,True,ok
HCLTECH,INE860A01027,HCL Technologies Limited,True,,owner_confirmed_individual_and_director,OWNER,UNKNOWN,60.81,0.08,True,Owner,True,True,True,True,True,ok
HEG,INE545A01024,HEG Limited,True,,owner_confirmed_individual_and_director,OWNER,UNKNOWN,56.28,0.01,True,Owner,False,False,False,True,True,ok
HERITGFOOD,INE978A01027,Heritage Foods Limited,True,,owner_confirmed_individual_and_director,OWNER,UNKNOWN,41.3,35.82,False,,False,False,False,False,True,ok
HEROMOTOCO,INE158A01026,Hero MotoCorp Limited,True,,owner_confirmed_individual_and_director,OWNER,UNKNOWN,34.73,14.2,True,Owner,False,False,True,True,True,ok
HFCL,INE548A01028,HFCL Limited,True,,owner_confirmed_individual_and_director,OWNER,UNKNOWN,28.29,0.25,True,Owner,False,False,False,True,True,ok
HGINFRA,INE926X01010,H.G. Infra Engineering Limited,True,,owner_confirmed_individual,OWNER,UNKNOWN,71.78,0.0,False,,False,False,False,False,True,ok
HLEGLAS,INE461D01028,HLE Glascoat Limited,True,,owner_confirmed_individual,OWNER,UNKNOWN,65.64,65.64,True,Owner,False,False,False,False,False,ok
HMAAGRO,INE0ECP01024,HMA Agro Industries Limited,True,,owner_confirmed_individual,OWNER,UNKNOWN,75.0,75.0,True,Owner,False,False,False,False,False,ok
HONASA,INE0J5401028,Honasa Consumer Limited,True,,owner_confirmed_individual_and_director,OWNER,UNKNOWN,35.54,35.54,False,,False,False,False,True,True,ok
HSCL,INE019C01026,Himadri Speciality Chemical Limited,True,,owner_confirmed_individual_and_director,OWNER,UNKNOWN,52.5,15.71,True,Owner,False,False,False,True,True,ok
ICIL,INE483B01026,Indo Count Industries Limited,True,,owner_confirmed_individual_and_director,OWNER,UNKNOWN,58.74,9.68,False,,False,False,False,False,True,ok
IDEAFORGE,INE349Y01013,Ideaforge Technology Limited,True,,owner_confirmed_individual_and_director,OWNER,UNKNOWN,33.36,34.120000000000005,True,Owner,False,False,False,False,False,ok
IFBIND,INE559A01017,IFB Industries Limited,True,,owner_confirmed_individual_and_director,OWNER,UNKNOWN,74.96,0.77,False,,False,False,False,False,True,ok
IIFL,INE530B01024,IIFL Finance Limited,True,,owner_confirmed_individual_and_director,OWNER,UNKNOWN,24.85,24.42,True,Owner,False,False,False,True,True,ok
IIFLCAPS,INE489L01022,IIFL Capital Services Limited,True,,owner_confirmed_individual_and_director,OWNER,UNKNOWN,30.93,29.74,False,,False,False,False,False,True,ok
IKS,INE115Q01022,Inventurus Knowledge Solutions Limited,True,,owner_confirmed_individual_and_director,OWNER,UNKNOWN,63.72,16.84,False,,False,False,False,True,True,ok
IMFA,INE919H01018,Indian Metals & Ferro Alloys Limited,True,,owner_confirmed_individual_and_director,OWNER,UNKNOWN,58.69,4.8,False,,False,False,False,False,True,ok
INDIAGLYCO,INE560A01023,India Glycols Limited,True,,owner_confirmed_individual_and_director,OWNER,UNKNOWN,59.63,8.58,False,,False,False,False,False,True,ok
INDIAMART,INE933S01016,Indiamart Intermesh Limited,True,,owner_confirmed_individual_and_director,OWNER,UNKNOWN,49.12,49.18,True,Owner,False,False,False,True,True,ok
INDIASHLTR,INE922K01024,India Shelter Finance Corporation Limited,True,,owner_confirmed_individual_and_director,OWNER,UNKNOWN,47.6,2.54,False,,False,False,False,False,True,ok
INDIGO,INE646L01027,InterGlobe Aviation Limited,True,,owner_confirmed_individual_and_director,OWNER,UNKNOWN,41.58,4.590000000000001,True,Owner,True,True,True,True,True,ok
INDIGOPNTS,INE09VQ01012,Indigo Paints Limited,True,,owner_confirmed_individual_and_director,OWNER,UNKNOWN,53.88,43.53,True,Owner,False,False,False,False,True,ok
INFY,INE009A01021,Infosys Limited,True,,owner_confirmed_individual_and_director,OWNER,UNKNOWN,14.52,14.579999999999998,True,Professional,True,True,True,True,True,ok
INOXGREEN,INE510W01014,Inox Green Energy Services Limited,True,,owner_confirmed_individual_and_director,OWNER,UNKNOWN,56.12,0.03,False,,False,False,False,False,True,ok
INOXINDIA,INE616N01034,INOX India Limited,True,,owner_confirmed_individual_and_director,OWNER,UNKNOWN,75.0,75.25999999999999,False,,False,False,False,False,True,ok
INOXWIND,INE066P01011,Inox Wind Limited,True,,owner_confirmed_individual_and_director,OWNER,UNKNOWN,44.18,1.86,False,,False,False,False,True,True,ok
INTELLECT,INE306R01017,Intellect Design Arena Limited,True,,owner_confirmed_individual_and_director,OWNER,UNKNOWN,29.73,12.98,True,Owner,False,False,False,True,True,ok
IOLCP,INE485C01029,IOL Chemicals and Pharmaceuticals Limited,True,,owner_confirmed_individual_and_director,OWNER,UNKNOWN,57.48,2.05,True,Owner,False,False,False,False,False,ok
IONEXCHANG,INE570A01022,ION Exchange (India) Limited,True,,owner_confirmed_individual_and_director,OWNER,UNKNOWN,25.58,22.28,True,Owner,False,False,False,False,True,ok
IPCALAB,INE571A01038,IPCA Laboratories Limited,True,,owner_confirmed_individual_and_director,OWNER,UNKNOWN,44.72,7.13,True,Owner,False,False,False,True,True,ok
IPL,INE0D6701023,India Pesticides Limited,True,,owner_confirmed_individual,OWNER,UNKNOWN,63.65,53.71,True,Owner,False,False,False,False,False,ok
IRB,INE821I01022,IRB Infrastructure Developers Limited,True,,owner_confirmed_individual,OWNER,UNKNOWN,30.79,0.87,True,Owner,False,False,False,True,True,ok
JAIBALAJI,INE091G01026,Jai Balaji Industries Limited,True,,owner_confirmed_individual_and_director,OWNER,UNKNOWN,64.84,5.779999999999999,True,Owner,False,False,False,False,True,ok
JAICORPLTD,INE070D01027,Jai Corp Limited,True,,owner_confirmed_individual_and_director,OWNER,UNKNOWN,73.92,58.88,True,Owner,False,False,False,False,False,ok
JAINREC,INE0YD401026,Jain Resource Recycling Limited,True,,owner_confirmed_individual,OWNER,UNKNOWN,73.59,73.59,False,,False,False,False,True,True,ok
JAMNAAUTO,INE039C01032,Jamna Auto Industries Limited,True,,owner_confirmed_individual_and_director,OWNER,UNKNOWN,49.93,12.79,True,Owner,False,False,False,False,True,ok
JAYNECOIND,INE854B01010,Jayaswal Neco Industries Limited,True,,owner_confirmed_individual,OWNER,UNKNOWN,55.15,4.6,False,,False,False,False,False,True,ok
JBMA,INE927D01051,JBM Auto Limited,True,,owner_confirmed_individual_and_director,OWNER,UNKNOWN,67.53,2.42,True,Owner,False,False,False,True,True,ok
JISLJALEQS,INE175A01038,Jain Irrigation Systems Limited,True,,owner_confirmed_individual_and_director,OWNER,UNKNOWN,26.68,0.93,True,Owner,False,False,False,False,False,ok
JKCEMENT,INE823G01014,JK Cement Limited,True,,owner_confirmed_individual,OWNER,UNKNOWN,45.66,5.46,True,Owner,False,False,False,True,True,ok
JKLAKSHMI,INE786A01032,JK Lakshmi Cement Limited,True,,owner_confirmed_individual_and_director,OWNER,UNKNOWN,45.12,1.82,True,Owner,False,False,False,False,True,ok
JKPAPER,INE789E01012,JK Paper Limited,True,,owner_confirmed_individual,OWNER,UNKNOWN,52.94,1.95,True,Owner,False,False,False,False,True,ok
JKTYRE,INE573A01042,JK Tyre & Industries Limited,True,,owner_confirmed_individual_and_director,OWNER,UNKNOWN,51.72,2.95,True,Owner,False,False,False,True,True,ok
JLHL,INE682M01012,Jupiter Life Line Hospitals Limited,True,,owner_confirmed_individual_and_director,OWNER,UNKNOWN,40.91,34.06,False,,False,False,False,False,True,ok
JMFINANCIL,INE780C01023,JM Financial Limited,True,,owner_confirmed_individual_and_director,OWNER,UNKNOWN,56.9,19.8,True,Owner,False,False,False,True,True,ok
JSLL,INE0J5801029,Jeena Sikho Lifecare Limited,True,,owner_confirmed_individual,OWNER,UNKNOWN,63.62,63.62,False,,False,False,False,False,True,ok
JTLIND,INE391J01032,JTL INDUSTRIES LIMITED,True,,owner_confirmed_individual,OWNER,UNKNOWN,49.26,49.26,True,Owner,False,False,False,False,False,ok
JUBLFOOD,INE797F01020,Jubilant Foodworks Limited,True,,owner_confirmed_individual_and_director,OWNER,UNKNOWN,40.27,0.04,True,Owner,False,False,True,True,True,ok
JUBLINGREA,INE0BY001018,Jubilant Ingrevia Limited,True,,owner_confirmed_individual_and_director,OWNER,UNKNOWN,45.22,1.23,True,Owner,False,False,False,True,True,ok
JUBLPHARMA,INE700A01033,Jubilant Pharmova Limited,True,,owner_confirmed_individual_and_director,OWNER,UNKNOWN,47.68,1.22,False,,False,False,False,True,True,ok
JUSTDIAL,INE599M01018,Just Dial Limited,True,,owner_confirmed_individual_and_director,OWNER,UNKNOWN,74.15,10.32,True,Owner,False,False,False,False,True,ok
JWL,INE209L01016,Jupiter Wagons Limited,True,,owner_confirmed_individual_and_director,OWNER,UNKNOWN,68.31,10.73,True,Owner,False,False,False,True,True,ok
JYOTHYLAB,INE668F01031,Jyothy Labs Limited,True,,owner_confirmed_individual_and_director,OWNER,UNKNOWN,62.89,16.89,True,Owner,False,False,False,False,True,ok
JYOTICNC,INE980O01024,Jyoti CNC Automation Limited,True,,owner_confirmed_individual_and_director,OWNER,UNKNOWN,62.55,46.47,False,,False,False,False,True,True,ok
KAJARIACER,INE217B01036,Kajaria Ceramics Limited,True,,owner_confirmed_individual_and_director,OWNER,UNKNOWN,47.69,6.8,True,Owner,False,False,False,True,True,ok
KALYANKJIL,INE303R01014,Kalyan Jewellers India Limited,True,,owner_confirmed_individual_and_director,OWNER,UNKNOWN,62.87,60.540000000000006,True,Owner,False,False,True,True,True,ok
KARURVYSYA,INE036D01028,,True,,owner_confirmed_individual_and_director,OWNER,UNKNOWN,2.07,2.1,True,Professional,False,False,False,True,True,ok
KAYNES,INE918Z01012,Kaynes Technology India Limited,True,,owner_confirmed_individual_and_director,OWNER,UNKNOWN,53.46,53.46,True,Owner,False,False,False,True,True,ok
KEC,INE389H01022,KEC International Limited,True,,owner_confirmed_individual_and_director,OWNER,UNKNOWN,50.1,1.91,True,Owner,False,False,False,True,True,ok
KEI,INE878B01027,KEI Industries Limited,True,,owner_confirmed_individual_and_director,OWNER,UNKNOWN,35.0,17.55,True,Owner,False,False,True,True,True,ok
KIMS,INE967H01025,Krishna Institute of Medical Sciences Limited,True,,owner_confirmed_individual_and_director,OWNER,UNKNOWN,34.11,32.4,True,Owner,False,False,False,True,True,ok
KIRLOSBROS,INE732A01036,Kirloskar Brothers Limited,True,,owner_confirmed_individual,OWNER,UNKNOWN,65.95,41.61,False,,False,False,False,False,True,ok
KIRLOSENG,INE146L01010,Kirloskar Oil Engines Limited,True,,owner_confirmed_individual_and_director,OWNER,UNKNOWN,41.08,35.35,True,Owner,False,False,False,True,True,ok
KIRLPNU,INE811A01020,Kirloskar Pneumatic Company Limited,True,,owner_confirmed_individual_and_director,OWNER,UNKNOWN,38.82,29.16,False,,False,False,False,False,True,ok
KITEX,INE602G01020,Kitex Garments Limited,True,,ambiguous_holding_indian,OWNER,UNKNOWN,56.66,0.0,False,,False,False,False,False,True,ok
KNRCON,INE634I01029,KNR Constructions Limited,True,,owner_confirmed_individual,OWNER,UNKNOWN,48.81,48.81,True,Owner,False,False,False,False,True,ok
KOLTEPATIL,INE094I01018,Kolte - Patil Developers Limited,True,,owner_confirmed_individual_and_director,OWNER,UNKNOWN,73.81,33.82,True,Owner,False,False,False,False,False,ok
KOTAKBANK,INE237A01036,Kotak Mahindra Bank Limited,True,,owner_confirmed_individual_and_director,OWNER,UNKNOWN,25.87,26.0,True,Owner,True,True,True,True,True,ok
KPIGREEN,INE542W01025,KPI Green Energy Limited,True,,owner_confirmed_individual_and_director,OWNER,UNKNOWN,49.49,50.370000000000005,False,,False,False,False,False,True,ok
KPIL,INE220B01022,Kalpataru Projects International Limited,True,,owner_confirmed_individual_and_director,OWNER,UNKNOWN,33.57,11.84,True,Owner,False,False,False,True,True,ok
KPITTECH,INE04I401011,KPIT Technologies Limited,True,,owner_confirmed_individual_and_director,OWNER,UNKNOWN,39.42,7.05,True,Owner,False,False,True,True,True,ok
KPRMILL,INE930H01031,K.P.R. Mill Limited,True,,owner_confirmed_individual,OWNER,UNKNOWN,67.52,66.07,True,Owner,False,False,False,True,True,ok
KRBL,INE001B01026,KRBL Limited,True,,owner_confirmed_individual,OWNER,UNKNOWN,60.17,6.71,True,Owner,False,False,False,False,True,ok
KRN,INE0Q3J01015,KRN Heat Exchanger and Refrigeration Limited,True,,owner_confirmed_individual,OWNER,UNKNOWN,69.62,69.62,False,,False,False,False,False,True,ok
KRSNAA,INE08LI01020,Krsnaa Diagnostics Limited,True,,owner_confirmed_individual_and_director,OWNER,UNKNOWN,27.11,26.47,True,Owner,False,False,False,False,False,ok
KSB,INE999A01023,Ksb Limited,True,,owner_confirmed_individual,OWNER,UNKNOWN,69.8,0.44,True,MNC,False,False,False,False,True,ok
KSCL,INE455I01029,Kaveri Seed Company Limited,True,,owner_confirmed_individual_and_director,OWNER,UNKNOWN,60.5,21.29,True,Owner,False,False,False,False,True,ok
LALPATHLAB,INE600L01024,Dr. Lal Path Labs Ltd.,True,,owner_confirmed_individual_and_director,OWNER,UNKNOWN,53.21,53.290000000000006,True,Owner,False,False,False,True,True,ok
LANDMARK,INE559R01029,Landmark Cars Limited,True,,owner_confirmed_individual_and_director,OWNER,UNKNOWN,49.76,50.09,True,Owner,False,False,False,False,False,ok
LATENTVIEW,INE0I7C01011,Latent View Analytics Limited,True,,owner_confirmed_individual_and_director,OWNER,UNKNOWN,65.1,65.14,True,Owner,False,False,False,True,True,ok
LAURUSLABS,INE947Q01028,Laurus Labs Limited,True,,owner_confirmed_individual_and_director,OWNER,UNKNOWN,27.49,3.99,True,Owner,False,False,True,True,True,ok
LEMONTREE,INE970X01018,Lemon Tree Hotels Limited,True,,owner_confirmed_individual_and_director,OWNER,UNKNOWN,22.28,0.46,True,Owner,False,False,False,True,True,ok
LENSKART,INE956O01016,Lenskart Solutions Limited,True,,owner_confirmed_individual_and_director,OWNER,UNKNOWN,17.55,17.57,False,,False,False,True,True,True,ok
LLOYDSENGG,INE093R01011,LLOYDS ENGINEERING WORKS LIMITED,True,,owner_confirmed_individual_and_director,OWNER,UNKNOWN,41.92,0.13,False,,False,False,False,False,True,ok
LLOYDSENT,INE080I01025,Lloyds Enterprises Limited,True,,owner_confirmed_individual_and_director,OWNER,UNKNOWN,62.72,8.26,False,,False,False,False,False,True,ok
LLOYDSME,INE281B01032,Lloyds Metals And Energy Limited,True,,owner_confirmed_individual_and_director,OWNER,UNKNOWN,61.64,6.4399999999999995,False,,False,False,False,True,True,ok
LOTUSDEV,INE0V9Q01010,Sri Lotus Developers and Realty Limited,True,,owner_confirmed_individual,OWNER,UNKNOWN,81.86,72.04,False,,False,False,False,False,True,ok
LTFOODS,INE818H01020,LT Foods Limited,True,,owner_confirmed_individual_and_director,OWNER,UNKNOWN,51.01,14.99,True,Owner,False,False,False,True,True,ok
LUMAXTECH,INE872H01027,Lumax Auto Technologies Limited,True,,owner_confirmed_individual_and_director,OWNER,UNKNOWN,55.98,38.21,False,,False,False,False,False,True,ok
LUPIN,INE326A01037,Lupin Limited,True,,owner_confirmed_individual_and_director,OWNER,UNKNOWN,46.89,1.53,True,Owner,False,False,True,True,True,ok
LUXIND,INE150G01020,Lux Industries Limited,True,,owner_confirmed_individual,OWNER,UNKNOWN,74.19,68.01,True,Owner,False,False,False,False,False,ok
LXCHEM,INE576O01020,Laxmi Organic Industries Limited,True,,owner_confirmed_individual,OWNER,UNKNOWN,69.35,67.92999999999999,True,Owner,False,False,False,False,True,ok
MANAPPURAM,INE522D01027,Manappuram Finance Limited,True,,owner_confirmed_individual_and_director,OWNER,UNKNOWN,31.77,31.78,True,Owner,False,False,False,True,True,ok
MANINFRA,INE949H01023,Man Infraconstruction Limited,True,,owner_confirmed_individual_and_director,OWNER,UNKNOWN,62.44,54.7,True,Owner,False,False,False,False,False,ok
MANKIND,INE634S01028,Mankind Pharma Limited,True,,owner_confirmed_individual_and_director,OWNER,UNKNOWN,72.66,18.15,True,Owner,False,False,True,True,True,ok
MANORAMA,INE00VM01036,Manorama Industries Limited,True,,owner_confirmed_individual,OWNER,UNKNOWN,54.32,54.32,False,,False,False,False,False,True,ok
MANYAVAR,INE825V01034,Vedant Fashions Limited,True,,owner_confirmed_individual,OWNER,UNKNOWN,74.94,17.79,True,Owner,False,False,False,False,True,ok
MAPMYINDIA,INE0BV301023,C.E. Info Systems Limited,True,,owner_confirmed_individual,OWNER,UNKNOWN,51.36,51.36,True,Owner,False,False,False,True,True,ok
MARICO,INE196A01026,Marico Limited,True,,owner_confirmed_individual_and_director,OWNER,UNKNOWN,58.93,57.61,True,Owner,False,False,True,True,True,ok
MARKSANS,INE750C01026,Marksans Pharma Limited,True,,owner_confirmed_individual,OWNER,UNKNOWN,43.87,43.87,True,Owner,False,False,False,False,True,ok
MASTEK,INE759A01021,Mastek Limited,True,,owner_confirmed_individual_and_director,OWNER,UNKNOWN,35.77,40.34,True,Owner,False,False,False,False,True,ok
MAXHEALTH,INE027H01010,Max Healthcare Institute Limited,True,,owner_confirmed_individual_and_director,OWNER,UNKNOWN,23.72,23.75,True,Owner,True,True,True,True,True,ok
MEDPLUS,INE804L01022,Medplus Health Services Limited,True,,owner_confirmed_individual,OWNER,UNKNOWN,40.29,12.81,True,Owner,False,False,False,False,True,ok
MEESHO,INE0VDM01015,Meesho Limited,True,,owner_confirmed_individual_and_director,OWNER,UNKNOWN,16.57,16.6,False,,False,False,False,True,True,ok
METROBRAND,INE317I01021,Metro Brands Limited,True,,owner_confirmed_individual_and_director,OWNER,UNKNOWN,71.8,10.35,True,Owner,False,False,False,False,False,ok
MFSL,INE180A01020,,True,,owner_confirmed_individual_passive,OWNER,UNKNOWN,1.25,0.09,True,Owner,False,False,True,True,True,ok
MINDACORP,INE842C01021,Minda Corporation Limited,True,,owner_confirmed_individual_and_director,OWNER,UNKNOWN,64.84,48.22,True,Owner,False,False,False,True,True,ok
MOTHERSON,INE775A01035,Samvardhana Motherson International Limited,True,,owner_confirmed_individual_and_director,OWNER,UNKNOWN,48.6,13.57,True,Owner,False,True,True,True,True,ok
MOTILALOFS,INE338I01027,Motilal Oswal Financial Services Limited,True,,owner_confirmed_individual_and_director,OWNER,UNKNOWN,67.62,29.96,True,Owner,False,False,True,True,True,ok
MRF,INE883A01011,MRF Limited,True,,owner_confirmed_individual_and_director,OWNER,UNKNOWN,27.77,12.739999999999998,True,Owner,False,False,True,True,True,ok
MSUMI,INE0FS801015,Motherson Sumi Wiring India Limited,True,,owner_confirmed_individual_and_director,OWNER,UNKNOWN,61.73,2.84,True,Owner,False,False,False,True,True,ok
MTARTECH,INE864I01014,Mtar Technologies Limited,True,,owner_confirmed_individual,OWNER,UNKNOWN,30.44,30.4,True,Owner,False,False,False,False,True,ok
MUTHOOTFIN,INE414G01012,Muthoot Finance Limited,True,,owner_confirmed_individual_and_director,OWNER,UNKNOWN,73.35,73.36,True,Owner,False,True,True,True,True,ok
NATCOPHARM,INE987B01026,Natco Pharma Limited,True,,owner_confirmed_individual_and_director,OWNER,UNKNOWN,49.42,28.4,True,Owner,False,False,False,True,True,ok
NAUKRI,INE663F01032,Info Edge (India) Limited,True,,owner_confirmed_individual_and_director,OWNER,UNKNOWN,37.59,34.199999999999996,True,Owner,False,False,True,True,True,ok
NAVA,INE725A01030,NAVA LIMITED,True,,owner_confirmed_individual_and_director,OWNER,UNKNOWN,50.1,16.53,True,Owner,False,False,False,True,True,ok
NAVINFLUOR,INE048G01026,Navin Fluorine International Limited,True,,owner_confirmed_individual_and_director,OWNER,UNKNOWN,27.11,1.55,True,Owner,False,False,False,True,True,ok
NAZARA,INE418L01047,Nazara Technologies Limited,True,,owner_confirmed_individual_and_director,OWNER,UNKNOWN,35.46,11.35,True,Owner,False,False,False,False,True,ok
NCC,INE868B01028,NCC Limited,True,,owner_confirmed_individual,OWNER,UNKNOWN,22.81,7.75,True,Owner,False,False,False,True,True,ok
NEOGEN,INE136S01016,Neogen Chemicals Limited,True,,owner_confirmed_individual_and_director,OWNER,UNKNOWN,51.23,52.55,False,,False,False,False,False,True,ok
NESCO,INE317F01035,Nesco Limited,True,,owner_confirmed_individual,OWNER,UNKNOWN,68.54,26.78,False,,False,False,False,False,True,ok
NEULANDLAB,INE794A01010,Neuland Laboratories Limited,True,,owner_confirmed_individual,OWNER,UNKNOWN,32.63,6.65,False,,False,False,False,True,True,ok
NEWGEN,INE619B01017,Newgen Software Technologies Limited,True,,owner_confirmed_individual_and_director,OWNER,UNKNOWN,53.52,54.46,False,,False,False,False,True,True,ok
NH,INE410P01011,Narayana Hrudayalaya Ltd.,True,,owner_confirmed_individual_and_director,OWNER,UNKNOWN,63.27,63.85,True,Owner,False,False,False,True,True,ok
NOCIL,INE163A01018,NOCIL Limited,True,,owner_confirmed_individual_and_director,OWNER,UNKNOWN,33.76,18.68,True,Owner,False,False,False,False,False,ok
NRBBEARING,INE349A01021,NRB Bearing Limited,True,,owner_confirmed_individual_and_director,OWNER,UNKNOWN,51.2,44.209999999999994,True,Owner,False,False,False,False,False,ok
NTPCGREEN,INE0ONG01011,NTPC Green Energy Limited,True,,owner_confirmed_individual,OWNER,UNKNOWN,89.01,0.0,False,,False,False,False,True,True,ok
NYKAA,INE388Y01029,FSN E-Commerce Ventures Limited,True,,owner_confirmed_individual_and_director,OWNER,UNKNOWN,52.1,0.31,True,Owner,False,False,True,True,True,ok
OBEROIRLTY,INE093I01010,Oberoi Realty Limited,True,,owner_confirmed_individual_and_director,OWNER,UNKNOWN,67.7,58.559999999999995,True,Owner,False,False,True,True,True,ok
OLAELEC,INE0LXG01040,Ola Electric Mobility Limited,True,,owner_confirmed_individual,OWNER,UNKNOWN,34.59,27.83,False,,False,False,False,True,True,ok
