item_id,meeting_date,meeting_title,doc_type,doc_date,filename,text_url,pdf_url,release_date
22529,2007-01-30,"Meeting, January 30-31, 2007",statement,2007-01-31,20070131statement.txt,https://fraser.stlouisfed.org/files/text/historical/FOMC/meetingdocuments/20070131statement.txt,https://fraser.stlouisfed.org/docs/historical/FOMC/meetingdocuments/20070131statement.pdf,2007-01-31
22530,2007-03-20,"Meeting, March 20-21, 2007",statement,2007-03-21,20070321statement.txt,https://fraser.stlouisfed.org/files/text/historical/FOMC/meetingdocuments/20070321statement.txt,https://fraser.stlouisfed.org/docs/historical/FOMC/meetingdocuments/20070321statement.pdf,2007-03-21
23264,2007-05-09,"Meeting, May 9, 2007",statement,2007-05-09,20070509statement.txt,https://fraser.stlouisfed.org/files/text/historical/FOMC/meetingdocuments/20070509statement.txt,https://fraser.stlouisfed.org/docs/historical/FOMC/meetingdocuments/20070509statement.pdf,2007-05-09
23456,2007-06-27,"Meeting, June 27-28, 2007",statement,2007-06-18,20070618statement.txt,https://fraser.stlouisfed.org/files/text/historical/FOMC/meetingdocuments/20070618statement.txt,https://fraser.stlouisfed.org/docs/historical/FOMC/meetingdocuments/20070618statement.pdf,2007-06-18
22531,2007-08-07,"Meeting, August 7, 2007",statement,2007-08-07,20070807statement.txt,https://fraser.stlouisfed.org/files/text/historical/FOMC/meetingdocuments/20070807statement.txt,https://fraser.stlouisfed.org/docs/historical/FOMC/meetingdocuments/20070807statement.pdf,2007-08-07
23265,2007-08-10,"Telephone Conference, August 10, 2007",statement,2007-08-10,20070810statement.txt,https://fraser.stlouisfed.org/files/text/historical/FOMC/meetingdocuments/20070810statement.txt,https://fraser.stlouisfed.org/docs/historical/FOMC/meetingdocuments/20070810statement.pdf,2007-08-10
23266,2007-08-16,"Telephone Conference, August 16, 2007",statement,2007-08-17,20070817statement.txt,https://fraser.stlouisfed.org/files/text/historical/FOMC/meetingdocuments/20070817statement.txt,https://fraser.stlouisfed.org/docs/historical/FOMC/meetingdocuments/20070817statement.pdf,2007-08-17
23267,2007-09-18,"Meeting, September 18, 2007",statement,2007-09-18,20070918statement.txt,https://fraser.stlouisfed.org/files/text/historical/FOMC/meetingdocuments/20070918statement.txt,https://fraser.stlouisfed.org/docs/historical/FOMC/meetingdocuments/20070918statement.pdf,2007-09-18
23268,2007-10-30,"Meeting, October 30-31, 2007",statement,2007-10-31,20071031statement.txt,https://fraser.stlouisfed.org/files/text/historical/FOMC/meetingdocuments/20071031statement.txt,https://fraser.stlouisfed.org/docs/historical/FOMC/meetingdocuments/20071031statement.pdf,2007-10-31
22534,2007-12-11,"Meeting, December 11, 2007",statement,2007-12-11,20071211statement.txt,https://fraser.stlouisfed.org/files/text/historical/FOMC/meetingdocuments/20071211statement.txt,https://fraser.stlouisfed.org/docs/historical/FOMC/meetingdocuments/20071211statement.pdf,2007-12-11
23271,2008-01-21,"Telephone Conference, January 21, 2008",statement,2008-01-22,20080122statement.txt,https://fraser.stlouisfed.org/files/text/historical/FOMC/meetingdocuments/20080122statement.txt,https://fraser.stlouisfed.org/docs/historical/FOMC/meetingdocuments/20080122statement.pdf,2008-01-22
23272,2008-01-29,"Meeting, January 29-30, 2008",statement,2008-01-30,20080130statement.txt,https://fraser.stlouisfed.org/files/text/historical/FOMC/meetingdocuments/20080130statement.txt,https://fraser.stlouisfed.org/docs/historical/FOMC/meetingdocuments/20080130statement.pdf,2008-01-30
22533,2008-03-10,"Telephone Conference, March 10, 2008",statement,2008-03-11,20080311statement.txt,https://fraser.stlouisfed.org/files/text/historical/FOMC/meetingdocuments/20080311statement.txt,https://fraser.stlouisfed.org/docs/historical/FOMC/meetingdocuments/20080311statement.pdf,2008-03-11
23273,2008-03-18,"Meeting, March 18, 2008",statement,2008-03-18,20080318statement.txt,https://fraser.stlouisfed.org/files/text/historical/FOMC/meetingdocuments/20080318statement.txt,https://fraser.stlouisfed.org/docs/historical/FOMC/meetingdocuments/20080318statement.pdf,2008-03-18
23274,2008-04-29,"Meeting, April 29-30, 2008",statement,2008-04-30,20080430statement.txt,https://fraser.stlouisfed.org/files/text/historical/FOMC/meetingdocuments/20080430statement.txt,https://fraser.stlouisfed.org/docs/historical/FOMC/meetingdocuments/20080430statement.pdf,2008-04-30
23275,2008-06-24,"Meeting, June 24-25, 2008",statement,2008-06-25,20080625statement.txt,https://fraser.stlouisfed.org/files/text/historical/FOMC/meetingdocuments/20080625statement.txt,https://fraser.stlouisfed.org/docs/historical/FOMC/meetingdocuments/20080625statement.pdf,2008-06-25
23276,2008-08-05,"Meeting, August 5, 2008",statement,2008-08-05,20080805statement.txt,https://fraser.stlouisfed.org/files/text/historical/FOMC/meetingdocuments/20080805statement.txt,https://fraser.stlouisfed.org/docs/historical/FOMC/meetingdocuments/20080805statement.pdf,2008-08-05
22532,2008-09-16,"Meeting, September 16, 2008",statement,2008-09-16,20080916statement.txt,https://fraser.stlouisfed.org/files/text/historical/FOMC/meetingdocuments/20080916statement.txt,https://fraser.stlouisfed.org/docs/historical/FOMC/meetingdocuments/20080916statement.pdf,2008-09-16
23278,2008-10-07,"Telephone Conference, October 7, 2008",statement,2008-10-08,20081008statement.txt,https://fraser.stlouisfed.org/files/text/historical/FOMC/meetingdocuments/20081008statement.txt,https://fraser.stlouisfed.org/docs/historical/FOMC/meetingdocuments/20081008statement.pdf,2008-10-08
23279,2008-10-28,"Meeting, October 28-29, 2008",statement,2008-10-29,20081029statement.txt,https://fraser.stlouisfed.org/files/text/historical/FOMC/meetingdocuments/20081029statement.txt,https://fraser.stlouisfed.org/docs/historical/FOMC/meetingdocuments/20081029statement.pdf,2008-10-29
23280,2008-12-15,"Meeting, December 15-16, 2008",statement,2008-12-16,20081216statement.txt,https://fraser.stlouisfed.org/files/text/historical/FOMC/meetingdocuments/20081216statement.txt,https://fraser.stlouisfed.org/docs/historical/FOMC/meetingdocuments/20081216statement.pdf,2008-12-16
22549,2009-01-28,"Meeting, January 28-29, 2009",statement,2009-01-28,20090128statement.txt,https://fraser.stlouisfed.org/files/text/historical/FOMC/meetingdocuments/20090128statement.txt,https://fraser.stlouisfed.org/docs/historical/FOMC/meetingdocuments/20090128statement.pdf,2009-01-28
23283,2009-03-17,"Meeting, March 17-18, 2009",statement,2009-03-18,20090318statement.txt,https://fraser.stlouisfed.org/files/text/historical/FOMC/meetingdocuments/20090318statement.txt,https://fraser.stlouisfed.org/docs/historical/FOMC/meetingdocuments/20090318statement.pdf,2009-03-18
23284,2009-04-28,"Meeting, April 28-29, 2009",statement,2009-04-29,20090429statement.txt,https://fraser.stlouisfed.org/files/text/historical/FOMC/meetingdocuments/20090429statement.txt,https://fraser.stlouisfed.org/docs/historical/FOMC/meetingdocuments/20090429statement.pdf,2009-04-29
23285,2009-06-23,"Meeting, June 23-24, 2009",statement,2009-06-24,20090624statement.txt,https://fraser.stlouisfed.org/files/text/historical/FOMC/meetingdocuments/20090624statement.txt,https://fraser.stlouisfed.org/docs/historical/FOMC/meetingdocuments/20090624statement.pdf,2009-06-24
23286,2009-08-11,"Meeting, August 11-12, 2009",statement,2009-08-12,20090812statement.txt,https://fraser.stlouisfed.org/files/text/historical/FOMC/meetingdocuments/20090812statement.txt,https://fraser.stlouisfed.org/docs/historical/FOMC/meetingdocuments/20090812statement.pdf,2009-08-12
23287,2009-09-22,"Meeting, September 22-23, 2009",statement,2009-09-23,20090923statement.txt,https://fraser.stlouisfed.org/files/text/historical/FOMC/meetingdocuments/20090923statement.txt,https://fraser.stlouisfed.org/docs/historical/FOMC/meetingdocuments/20090923statement.pdf,2009-09-23
22547,2009-11-03,"Meeting, November 3-4, 2009",statement,2009-11-04,20091104statement.txt,https://fraser.stlouisfed.org/files/text/historical/FOMC/meetingdocuments/20091104statement.txt,https://fraser.stlouisfed.org/docs/historical/FOMC/meetingdocuments/20091104statement.pdf,2009-11-04
23288,2009-12-15,"Meeting, December 15-16, 2009",statement,2009-12-16,20091216statement.txt,https://fraser.stlouisfed.org/files/text/historical/FOMC/meetingdocuments/20091216statement.txt,https://fraser.stlouisfed.org/docs/historical/FOMC/meetingdocuments/20091216statement.pdf,2009-12-16
23289,2010-01-26,"Meeting, January 26-27, 2010",statement,2010-01-27,20100127statement.txt,https://fraser.stlouisfed.org/files/text/historical/FOMC/meetingdocuments/20100127statement.txt,https://fraser.stlouisfed.org/docs/historical/FOMC/meetingdocuments/20100127statement.pdf,2010-01-27
23290,2010-03-16,"Meeting, March 16, 2010",statement,2010-03-16,20100316statement.txt,https://fraser.stlouisfed.org/files/text/historical/FOMC/meetingdocuments/20100316statement.txt,https://fraser.stlouisfed.org/docs/historical/FOMC/meetingdocuments/20100316statement.pdf,2010-03-16
23291,2010-04-27,"Meeting, April 27-28, 2010",statement,2010-04-28,20100428statement.txt,https://fraser.stlouisfed.org/files/text/historical/FOMC/meetingdocuments/20100428statement.txt,https://fraser.stlouisfed.org/docs/historical/FOMC/meetingdocuments/20100428statement.pdf,2010-04-28
23292,2010-05-09,"Telephone Conference, May 9, 2010",statement,2010-05-09,20100509statement.txt,https://fraser.stlouisfed.org/files/text/historical/FOMC/meetingdocuments/20100509statement.txt,https://fraser.stlouisfed.org/docs/historical/FOMC/meetingdocuments/20100509statement.pdf,2010-05-09
23292,2010-05-09,"Telephone Conference, May 9, 2010",statement,2010-05-10,20100510statement.txt,https://fraser.stlouisfed.org/files/text/historical/FOMC/meetingdocuments/20100510statement.txt,https://fraser.stlouisfed.org/docs/historical/FOMC/meetingdocuments/20100510statement.pdf,2010-05-10
23293,2010-06-23,"Meeting, June 23-24, 2010",statement,2010-06-23,20100623statement.txt,https://fraser.stlouisfed.org/files/text/historical/FOMC/meetingdocuments/20100623statement.txt,https://fraser.stlouisfed.org/docs/historical/FOMC/meetingdocuments/20100623statement.pdf,2010-06-23
23294,2010-08-10,"Meeting, August 10, 2010",statement,2010-08-10,20100810statement.txt,https://fraser.stlouisfed.org/files/text/historical/FOMC/meetingdocuments/20100810statement.txt,https://fraser.stlouisfed.org/docs/historical/FOMC/meetingdocuments/20100810statement.pdf,2010-08-10
22546,2010-09-21,"Meeting, September 21, 2010",statement,2010-09-21,20100921statement.txt,https://fraser.stlouisfed.org/files/text/historical/FOMC/meetingdocuments/20100921statement.txt,https://fraser.stlouisfed.org/docs/historical/FOMC/meetingdocuments/20100921statement.pdf,2010-09-21
23296,2010-11-02,"Meeting, November 2-3, 2010",statement,2010-11-03,20101103statement.txt,https://fraser.stlouisfed.org/files/text/historical/FOMC/meetingdocuments/20101103statement.txt,https://fraser.stlouisfed.org/docs/historical/FOMC/meetingdocuments/20101103statement.pdf,2010-11-03
23297,2010-12-14,"Meeting, December 14, 2010",statement,2010-12-14,20101214statement.txt,https://fraser.stlouisfed.org/files/text/historical/FOMC/meetingdocuments/20101214statement.txt,https://fraser.stlouisfed.org/docs/historical/FOMC/meetingdocuments/20101214statement.pdf,2010-12-14
22545,2011-01-25,"Meeting, January 25-26, 2011",statement,2011-01-26,20110126statement.txt,https://fraser.stlouisfed.org/files/text/historical/FOMC/meetingdocuments/20110126statement.txt,https://fraser.stlouisfed.org/docs/historical/FOMC/meetingdocuments/20110126statement.pdf,2011-01-26
23298,2011-03-15,"Meeting, March 15, 2011",statement,2011-03-15,20110315statement.txt,https://fraser.stlouisfed.org/files/text/historical/FOMC/meetingdocuments/20110315statement.txt,https://fraser.stlouisfed.org/docs/historical/FOMC/meetingdocuments/20110315statement.pdf,2011-03-15
23299,2011-04-26,"Meeting, April 26-27, 2011",statement,2011-04-27,20110427statement.txt,https://fraser.stlouisfed.org/files/text/historical/FOMC/meetingdocuments/20110427statement.txt,https://fraser.stlouisfed.org/docs/historical/FOMC/meetingdocuments/20110427statement.pdf,2011-04-27
23300,2011-06-21,"Meeting, June 21-22, 2011",statement,2011-06-22,20110622statement.txt,https://fraser.stlouisfed.org/files/text/historical/FOMC/meetingdocuments/20110622statement.txt,https://fraser.stlouisfed.org/docs/historical/FOMC/meetingdocuments/20110622statement.pdf,2011-06-22
23301,2011-08-09,"Meeting, August 9, 2011",statement,2011-08-09,20110809statement.txt,https://fraser.stlouisfed.org/files/text/historical/FOMC/meetingdocuments/20110809statement.txt,https://fraser.stlouisfed.org/docs/historical/FOMC/meetingdocuments/20110809statement.pdf,2011-08-09
23302,2011-09-20,"Meeting, September 20-21, 2011",statement,2011-09-21,20110921statement.txt,https://fraser.stlouisfed.org/files/text/historical/FOMC/meetingdocuments/20110921statement.txt,https://fraser.stlouisfed.org/docs/historical/FOMC/meetingdocuments/20110921statement.pdf,2011-09-21
23303,2011-11-01,"Meeting, November 1-2, 2011",statement,2011-11-02,20111102statement.txt,https://fraser.stlouisfed.org/files/text/historical/FOMC/meetingdocuments/20111102statement.txt,https://fraser.stlouisfed.org/docs/historical/FOMC/meetingdocuments/20111102statement.pdf,2011-11-02
23305,2011-12-13,"Meeting, December 13, 2011",statement,2011-12-13,20111213statement.txt,https://fraser.stlouisfed.org/files/text/historical/FOMC/meetingdocuments/20111213statement.txt,https://fraser.stlouisfed.org/docs/historical/FOMC/meetingdocuments/20111213statement.pdf,2011-12-13
23306,2012-01-24,"Meeting, January 24-25, 2012",statement,2012-01-25,20120125statement.txt,https://fraser.stlouisfed.org/files/text/historical/FOMC/meetingdocuments/20120125statement.txt,https://fraser.stlouisfed.org/docs/historical/FOMC/meetingdocuments/20120125statement.pdf,2012-01-25
23307,2012-03-13,"Meeting, March 13, 2012",statement,2012-03-13,20120313statement.txt,https://fraser.stlouisfed.org/files/text/historical/FOMC/meetingdocuments/20120313statement.txt,https://fraser.stlouisfed.org/docs/historical/FOMC/meetingdocuments/20120313statement.pdf,2012-03-13
23308,2012-04-24,"Meeting, April 24-25, 2012",statement,2012-04-25,20120425statement.txt,https://fraser.stlouisfed.org/files/text/historical/FOMC/meetingdocuments/20120425statement.txt,https://fraser.stlouisfed.org/docs/historical/FOMC/meetingdocuments/20120425statement.pdf,2012-04-25
23309,2012-06-19,"Meeting, June 19-20, 2012",statement,2012-06-20,20120620statement.txt,https://fraser.stlouisfed.org/files/text/historical/FOMC/meetingdocuments/20120620statement.txt,https://fraser.stlouisfed.org/docs/historical/FOMC/meetingdocuments/20120620statement.pdf,2012-06-20
22543,2012-07-31,"Meeting, July 31-August 1, 2012",statement,2012-08-01,20120801statement.txt,https://fraser.stlouisfed.org/files/text/historical/FOMC/meetingdocuments/20120801statement.txt,https://fraser.stlouisfed.org/docs/historical/FOMC/meetingdocuments/20120801statement.pdf,2012-08-01
23310,2012-09-12,"Meeting, September 12-13, 2012",statement,2012-09-13,20120913statement.txt,https://fraser.stlouisfed.org/files/text/historical/FOMC/meetingdocuments/20120913statement.txt,https://fraser.stlouisfed.org/docs/historical/FOMC/meetingdocuments/20120913statement.pdf,2012-09-13
23311,2012-10-23,"Meeting, October 23-24, 2012",statement,2012-10-24,20121024statement.txt,https://fraser.stlouisfed.org/files/text/historical/FOMC/meetingdocuments/20121024statement.txt,https://fraser.stlouisfed.org/docs/historical/FOMC/meetingdocuments/20121024statement.pdf,2012-10-24
23312,2012-12-11,"Meeting, December 11-12, 2012",statement,2012-12-12,20121212statement.txt,https://fraser.stlouisfed.org/files/text/historical/FOMC/meetingdocuments/20121212statement.txt,https://fraser.stlouisfed.org/docs/historical/FOMC/meetingdocuments/20121212statement.pdf,2012-12-12
22541,2013-01-29,"Meeting, January 29-30, 2013",statement,2013-01-30,20130130statement.txt,https://fraser.stlouisfed.org/files/text/historical/FOMC/meetingdocuments/20130130statement.txt,https://fraser.stlouisfed.org/docs/historical/FOMC/meetingdocuments/20130130statement.pdf,2013-01-30
23313,2013-03-19,"Meeting, March 19-20, 2013",statement,2013-03-20,20130320statement.txt,https://fraser.stlouisfed.org/files/text/historical/FOMC/meetingdocuments/20130320statement.txt,https://fraser.stlouisfed.org/docs/historical/FOMC/meetingdocuments/20130320statement.pdf,2013-03-20
23314,2013-04-30,"Meeting, April 30-May 1, 2013",statement,2013-05-01,20130501statement.txt,https://fraser.stlouisfed.org/files/text/historical/FOMC/meetingdocuments/20130501statement.txt,https://fraser.stlouisfed.org/docs/historical/FOMC/meetingdocuments/20130501statement.pdf,2013-05-01
23316,2013-06-18,"Meeting, June 18-19, 2013",statement,2013-06-19,20130619statement.txt,https://fraser.stlouisfed.org/files/text/historical/FOMC/meetingdocuments/20130619statement.txt,https://fraser.stlouisfed.org/docs/historical/FOMC/meetingdocuments/20130619statement.pdf,2013-06-19
23317,2013-07-30,"Meeting, July 30-31, 2013",statement,2013-07-31,20130731statement.txt,https://fraser.stlouisfed.org/files/text/historical/FOMC/meetingdocuments/20130731statement.txt,https://fraser.stlouisfed.org/docs/historical/FOMC/meetingdocuments/20130731statement.pdf,2013-07-31
23318,2013-09-18,"Meeting, September 18-19, 2013",statement,2013-09-18,20130918statement.txt,https://fraser.stlouisfed.org/files/text/historical/FOMC/meetingdocuments/20130918statement.txt,https://fraser.stlouisfed.org/docs/historical/FOMC/meetingdocuments/20130918statement.pdf,2013-09-18
23315,2013-10-29,"Meeting, October 29-30, 2013",statement,2013-10-30,20131030statement.txt,https://fraser.stlouisfed.org/files/text/historical/FOMC/meetingdocuments/20131030statement.txt,https://fraser.stlouisfed.org/docs/historical/FOMC/meetingdocuments/20131030statement.pdf,2013-10-30
23321,2013-12-17,"Meeting, December 17-18, 2013",statement,2013-12-18,20131218statement.txt,https://fraser.stlouisfed.org/files/text/historical/FOMC/meetingdocuments/20131218statement.txt,https://fraser.stlouisfed.org/docs/historical/FOMC/meetingdocuments/20131218statement.pdf,2013-12-18
23322,2014-01-28,"Meeting, January 28-29, 2014",statement,2014-01-29,20140129statement.txt,https://fraser.stlouisfed.org/files/text/historical/FOMC/meetingdocuments/20140129statement.txt,https://fraser.stlouisfed.org/docs/historical/FOMC/meetingdocuments/20140129statement.pdf,2014-01-29
23323,2014-03-18,"Meeting, March 18-19, 2014",statement,2014-03-19,20140319statement.txt,https://fraser.stlouisfed.org/files/text/historical/FOMC/meetingdocuments/20140319statement.txt,https://fraser.stlouisfed.org/docs/historical/FOMC/meetingdocuments/20140319statement.pdf,2014-03-19
23320,2014-04-29,"Meeting, April 29-30, 2014",statement,2014-04-30,20140430statement.txt,https://fraser.stlouisfed.org/files/text/historical/FOMC/meetingdocuments/20140430statement.txt,https://fraser.stlouisfed.org/docs/historical/FOMC/meetingdocuments/20140430statement.pdf,2014-04-30
23324,2014-06-17,"Meeting, June 17-18, 2014",statement,2014-06-18,20140618statement.txt,https://fraser.stlouisfed.org/files/text/historical/FOMC/meetingdocuments/20140618statement.txt,https://fraser.stlouisfed.org/docs/historical/FOMC/meetingdocuments/20140618statement.pdf,2014-06-18
23325,2014-07-29,"Meeting, July 29-30, 2014",statement,2014-07-30,20140730statement.txt,https://fraser.stlouisfed.org/files/text/historical/FOMC/meetingdocuments/20140730statement.txt,https://fraser.stlouisfed.org/docs/historical/FOMC/meetingdocuments/20140730statement.pdf,2014-07-30
475818,2014-09-16,"Meeting, September 16-17, 2014",statement,2014-09-17,20140917statement.txt,https://fraser.stlouisfed.org/files/text/historical/FOMC/meetingdocuments/20140917statement.txt,https://fraser.stlouisfed.org/docs/historical/FOMC/meetingdocuments/20140917statement.pdf,2014-09-17
475817,2014-10-28,"Meeting, October 28-29, 2014",statement,2014-10-29,20141029statement.txt,https://fraser.stlouisfed.org/files/text/historical/FOMC/meetingdocuments/20141029statement.txt,https://fraser.stlouisfed.org/docs/historical/FOMC/meetingdocuments/20141029statement.pdf,2014-10-29
475819,2014-12-16,"Meeting, December 16-17, 2014",statement,2014-12-17,20141217statement.txt,https://fraser.stlouisfed.org/files/text/historical/FOMC/meetingdocuments/20141217statement.txt,https://fraser.stlouisfed.org/docs/historical/FOMC/meetingdocuments/20141217statement.pdf,2014-12-17
487470,2015-01-27,"Meeting, January 27-28, 2015",statement,2015-01-28,20150128statement.txt,https://fraser.stlouisfed.org/files/text/historical/FOMC/meetingdocuments/20150128statement.txt,https://fraser.stlouisfed.org/docs/historical/FOMC/meetingdocuments/20150128statement.pdf,2015-01-28
487471,2015-03-17,"Meeting, March 17-18, 2015",statement,2015-03-18,20150318statement.txt,https://fraser.stlouisfed.org/files/text/historical/FOMC/meetingdocuments/20150318statement.txt,https://fraser.stlouisfed.org/docs/historical/FOMC/meetingdocuments/20150318statement.pdf,2015-03-18
493227,2015-04-28,"Meeting, April 28-29, 2015",statement,2015-04-29,20150429statement.txt,https://fraser.stlouisfed.org/files/text/historical/FOMC/meetingdocuments/20150429statement.txt,https://fraser.stlouisfed.org/docs/historical/FOMC/meetingdocuments/20150429statement.pdf,2015-04-29
495668,2015-06-16,"Meeting, June 16-17, 2015",statement,2015-06-17,20150617statement.txt,https://fraser.stlouisfed.org/files/text/historical/FOMC/meetingdocuments/20150617statement.txt,https://fraser.stlouisfed.org/docs/historical/FOMC/meetingdocuments/20150617statement.pdf,2015-06-17
495946,2015-07-28,"Meeting, July 28-29, 2015",statement,2015-07-29,20150729statement.txt,https://fraser.stlouisfed.org/files/text/historical/FOMC/meetingdocuments/20150729statement.txt,https://fraser.stlouisfed.org/docs/historical/FOMC/meetingdocuments/20150729statement.pdf,2015-07-29
500041,2015-09-16,"Meeting, September 16-17, 2015",statement,2015-09-17,20150917statement.txt,https://fraser.stlouisfed.org/files/text/historical/FOMC/meetingdocuments/20150917statement.txt,https://fraser.stlouisfed.org/docs/historical/FOMC/meetingdocuments/20150917statement.pdf,2015-09-17
516886,2015-10-27,"Meeting, October 27-28, 2015",statement,2015-10-28,20151028statement.txt,https://fraser.stlouisfed.org/files/text/historical/FOMC/meetingdocuments/20151028statement.txt,https://fraser.stlouisfed.org/docs/historical/FOMC/meetingdocuments/20151028statement.pdf,2015-10-28
518771,2015-12-15,"Meeting, December 15-16, 2015",statement,2015-12-16,20151216statement.txt,https://fraser.stlouisfed.org/files/text/historical/FOMC/meetingdocuments/20151216statement.txt,https://fraser.stlouisfed.org/docs/historical/FOMC/meetingdocuments/20151216statement.pdf,2015-12-16
521787,2016-01-26,"Meeting, January 26-27, 2016",statement,2016-01-27,20160127statement.txt,https://fraser.stlouisfed.org/files/text/historical/FOMC/meetingdocuments/20160127statement.txt,https://fraser.stlouisfed.org/docs/historical/FOMC/meetingdocuments/20160127statement.pdf,2016-01-27
527291,2016-03-15,"Meeting, March 15-16, 2016",statement,2016-03-16,20160316statement.txt,https://fraser.stlouisfed.org/files/text/historical/FOMC/meetingdocuments/20160316statement.txt,https://fraser.stlouisfed.org/docs/historical/FOMC/meetingdocuments/20160316statement.pdf,2016-03-16
528068,2016-04-26,"Meeting, April 26-27, 2016",statement,2016-04-27,20160427statement.txt,https://fraser.stlouisfed.org/files/text/historical/FOMC/meetingdocuments/20160427statement.txt,https://fraser.stlouisfed.org/docs/historical/FOMC/meetingdocuments/20160427statement.pdf,2016-04-27
530760,2016-06-14,"Meeting, June 14-15, 2016",statement,2016-06-15,20160615statement.txt,https://fraser.stlouisfed.org/files/text/historical/FOMC/meetingdocuments/20160615statement.txt,https://fraser.stlouisfed.org/docs/historical/FOMC/meetingdocuments/20160615statement.pdf,2016-06-15
532673,2016-07-26,"Meeting, July 26-27, 2016",statement,2016-07-27,20160727statement.txt,https://fraser.stlouisfed.org/files/text/historical/FOMC/meetingdocuments/20160727statement.txt,https://fraser.stlouisfed.org/docs/historical/FOMC/meetingdocuments/20160727statement.pdf,2016-07-27
534269,2016-09-20,"Meeting, September 20-21, 2016",statement,2016-09-21,20160921statement.txt,https://fraser.stlouisfed.org/files/text/historical/FOMC/meetingdocuments/20160921statement.txt,https://fraser.stlouisfed.org/docs/historical/FOMC/meetingdocuments/20160921statement.pdf,2016-09-21
535271,2016-11-01,"Meeting, November 1-2, 2016",statement,2016-11-02,20161102statement.txt,https://fraser.stlouisfed.org/files/text/historical/FOMC/meetingdocuments/20161102statement.txt,https://fraser.stlouisfed.org/docs/historical/FOMC/meetingdocuments/20161102statement.pdf,2016-11-02
535298,2016-12-13,"Meeting, December 13-14, 2016",statement,2016-12-14,20161214statement.txt,https://fraser.stlouisfed.org/files/text/historical/FOMC/meetingdocuments/20161214statement.txt,https://fraser.stlouisfed.org/docs/historical/FOMC/meetingdocuments/20161214statement.pdf,2016-12-14
536899,2017-01-31,"Meeting, January 31-February 1, 2017",statement,2017-02-01,20170201statement.txt,https://fraser.stlouisfed.org/files/text/historical/FOMC/meetingdocuments/20170201statement.txt,https://fraser.stlouisfed.org/docs/historical/FOMC/meetingdocuments/20170201statement.pdf,2017-02-01
539802,2017-03-14,"Meeting, March 14-15, 2017",statement,2017-03-15,20170315statement.txt,https://fraser.stlouisfed.org/files/text/historical/FOMC/meetingdocuments/20170315statement.txt,https://fraser.stlouisfed.org/docs/historical/FOMC/meetingdocuments/20170315statement.pdf,2017-03-15
540925,2017-05-02,"Meeting, May 2-3, 2017",statement,2017-05-03,20170503statement.txt,https://fraser.stlouisfed.org/files/text/historical/FOMC/meetingdocuments/20170503statement.txt,https://fraser.stlouisfed.org/docs/historical/FOMC/meetingdocuments/20170503statement.pdf,2017-05-03
552372,2017-06-13,"Meeting, June 13-14, 2017",statement,2017-06-14,20170614statement.txt,https://fraser.stlouisfed.org/files/text/historical/FOMC/meetingdocuments/20170614statement.txt,https://fraser.stlouisfed.org/docs/historical/FOMC/meetingdocuments/20170614statement.pdf,2017-06-14
553645,2017-07-25,"Meeting, July 25-26, 2017",statement,2017-07-26,20170726statement.txt,https://fraser.stlouisfed.org/files/text/historical/FOMC/meetingdocuments/20170726statement.txt,https://fraser.stlouisfed.org/docs/historical/FOMC/meetingdocuments/20170726statement.pdf,2017-07-26
574124,2017-09-19,"Meeting, September 19-20, 2017",statement,2017-09-20,20170920statement.txt,https://fraser.stlouisfed.org/files/text/historical/FOMC/meetingdocuments/20170920statement.txt,https://fraser.stlouisfed.org/docs/historical/FOMC/meetingdocuments/20170920statement.pdf,2017-09-20
574875,2017-10-31,"Meeting, October 31-November 1, 2017",statement,2017-11-01,20171101statement.txt,https://fraser.stlouisfed.org/files/text/historical/FOMC/meetingdocuments/20171101statement.txt,https://fraser.stlouisfed.org/docs/historical/FOMC/meetingdocuments/20171101statement.pdf,2017-11-01
576414,2017-12-12,"Meeting, December 12-13, 2017",statement,2017-12-13,20171213statement.txt,https://fraser.stlouisfed.org/files/text/historical/FOMC/meetingdocuments/20171213statement.txt,https://fraser.stlouisfed.org/docs/historical/FOMC/meetingdocuments/20171213statement.pdf,2017-12-13
576435,2018-01-30,"Meeting, January 30-31, 2018",statement,2018-01-31,20180131statement.txt,https://fraser.stlouisfed.org/files/text/historical/FOMC/meetingdocuments/20180131statement.txt,https://fraser.stlouisfed.org/docs/historical/FOMC/meetingdocuments/20180131statement.pdf,2018-01-31
577486,2018-03-20,"Meeting, March 20-21, 2018",statement,2018-03-21,20180321statement.txt,https://fraser.stlouisfed.org/files/text/historical/FOMC/meetingdocuments/20180321statement.txt,https://fraser.stlouisfed.org/docs/historical/FOMC/meetingdocuments/20180321statement.pdf,2018-03-21
577891,2018-05-01,"Meeting, May 1-2, 2018",statement,2018-05-02,20180502statement.txt,https://fraser.stlouisfed.org/files/text/historical/FOMC/meetingdocuments/20180502statement.txt,https://fraser.stlouisfed.org/docs/historical/FOMC/meetingdocuments/20180502statement.pdf,2018-05-02
578912,2018-06-12,"Meeting, June 12-13, 2018",statement,2018-06-13,20180613statement.txt,https://fraser.stlouisfed.org/files/text/historical/FOMC/meetingdocuments/20180613statement.txt,https://fraser.stlouisfed.org/docs/historical/FOMC/meetingdocuments/20180613statement.pdf,2018-06-13
